Ninputpackets_192.168.10.3,Ninputpackets_192.168.10.50,Ninputpackets_192.168.10.51,Ninputpackets_192.168.10.19,Ninputpackets_192.168.10.9,Ninputpackets_192.168.10.25,Noutputpackets_192.168.10.3,Noutputpackets_192.168.10.50,Noutputpackets_192.168.10.51,Noutputpackets_192.168.10.19,Noutputpackets_192.168.10.9,Noutputpackets_192.168.10.25,inputbytes_192.168.10.3,inputbytes_192.168.10.50,inputbytes_192.168.10.51,inputbytes_192.168.10.19,inputbytes_192.168.10.9,inputbytes_192.168.10.25,outputbytes_192.168.10.3,outputbytes_192.168.10.50,outputbytes_192.168.10.51,outputbytes_192.168.10.19,outputbytes_192.168.10.9,outputbytes_192.168.10.25,inputuniqueIPs_192.168.10.3,inputuniqueIPs_192.168.10.50,inputuniqueIPs_192.168.10.51,inputuniqueIPs_192.168.10.19,inputuniqueIPs_192.168.10.9,inputuniqueIPs_192.168.10.25,outputuniqueIPs_192.168.10.3,outputuniqueIPs_192.168.10.50,outputuniqueIPs_192.168.10.51,outputuniqueIPs_192.168.10.19,outputuniqueIPs_192.168.10.9,outputuniqueIPs_192.168.10.25,Time
4,3,0,3,8,4,1,4,0,7,3,2,267,192,0,3544,11160,5042,122,230,0,352,246,104,3,1,0,3,3,3,1,1,0,5,2,2,Tuesday July 04 2017 03:04:02
3,1,0,1,2,1,4,0,0,0,1,1,233,66,0,52,2897,2948,524,0,0,0,73,52,3,1,0,1,2,1,1,0,0,0,1,1,Tuesday July 04 2017 03:07:02
7,3,0,0,0,3,6,5,0,0,0,2,529,170,0,0,0,4011,567,290,0,0,0,104,5,3,0,0,0,2,5,1,0,0,0,2,Tuesday July 04 2017 03:10:02
4,2,5,1,5,2,6,6,3,7,2,0,385,134,8169,1470,6761,1591,589,440,156,363,80,0,2,1,4,1,3,2,3,3,1,6,1,0,Tuesday July 04 2017 03:13:02
4,5,1,1,1,1,1,6,2,0,0,3,464,336,52,52,86,2948,52,342,104,0,0,156,3,2,1,1,1,1,1,2,2,0,0,2,Tuesday July 04 2017 03:16:02
0,1,0,0,0,3,1,1,0,0,0,1,0,140,0,0,0,5948,140,92,0,0,0,52,0,1,0,0,0,2,1,1,0,0,0,1,Tuesday July 04 2017 03:19:02
2,1,0,0,7,0,5,0,0,0,4,2,128,140,0,0,1901,0,684,0,0,0,161,116,1,1,0,0,7,0,3,0,0,0,4,2,Tuesday July 04 2017 03:22:02
1,1,0,0,3,0,3,1,0,0,0,3,69,52,0,0,4410,0,359,502,0,0,0,156,1,1,0,0,1,0,3,1,0,0,0,2,Tuesday July 04 2017 03:25:02
2,1,1,1,0,6,0,0,0,2,0,4,249,120,52,60,0,11896,0,0,0,92,0,257,2,1,1,1,0,2,0,0,0,2,0,4,Tuesday July 04 2017 03:28:02
4,1,0,2,3,2,1,0,0,1,4,1,285,52,0,1552,5910,3000,239,0,0,52,252,52,4,1,0,2,2,2,1,0,0,1,3,1,Tuesday July 04 2017 03:31:02
6,0,2,2,0,6,3,2,0,1,0,3,590,0,104,1583,0,8704,396,104,0,469,0,156,4,0,1,2,0,4,3,1,0,1,0,2,Tuesday July 04 2017 03:34:02
4,0,0,0,0,3,0,1,1,0,0,2,259,0,0,0,0,3505,0,81,52,0,0,130,3,0,0,0,0,2,0,1,1,0,0,2,Tuesday July 04 2017 03:37:02
0,0,1,1,0,1,1,0,1,0,0,0,0,0,40,52,0,1500,142,0,52,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,Tuesday July 04 2017 03:40:02
0,1,1,4,1,2,2,0,1,4,1,2,0,40,52,5850,52,4460,323,0,52,208,40,116,0,1,1,2,1,1,2,0,1,4,1,2,Tuesday July 04 2017 03:43:02
3,1,3,0,0,2,4,1,0,0,1,4,186,140,3557,0,0,4448,582,52,0,0,40,697,3,1,2,0,0,2,3,1,0,0,1,1,Tuesday July 04 2017 03:46:02
2,0,7,0,0,3,1,0,4,0,0,3,133,0,12473,0,0,4776,139,0,762,0,0,662,1,0,6,0,0,2,1,0,3,0,0,3,Tuesday July 04 2017 03:49:02
3,0,2,1,2,4,5,1,1,2,0,3,282,0,404,114,3000,5033,574,120,52,841,0,144,2,0,2,1,1,4,4,1,1,2,0,3,Tuesday July 04 2017 03:52:02
5,1,0,6,0,3,3,1,0,2,0,7,477,104,0,3387,0,3481,788,92,0,125,0,374,4,1,0,6,0,3,2,1,0,2,0,4,Tuesday July 04 2017 03:55:02
0,3,6,0,8,3,0,0,3,4,3,0,0,324,9352,0,11772,4500,0,0,160,348,121,0,0,2,1,0,3,3,0,0,3,2,2,0,Tuesday July 04 2017 03:58:02
6,1,0,0,0,2,7,0,1,0,2,3,416,448,0,0,0,3000,994,0,52,0,127,174,3,1,0,0,0,1,5,0,1,0,2,2,Tuesday July 04 2017 04:01:02
5,1,5,0,0,4,3,0,2,2,0,6,592,51,5388,0,0,3104,230,0,92,323,0,361,4,1,5,0,0,4,3,0,2,2,0,6,Tuesday July 04 2017 04:04:02
1,3,0,0,0,11,4,1,0,0,0,15,455,3051,0,0,0,12577,283,455,0,0,0,1068,1,3,0,0,0,4,3,1,0,0,0,3,Tuesday July 04 2017 04:07:02
3,1,0,0,5,3,3,1,0,0,2,3,196,51,0,0,1940,7396,399,88,0,0,80,181,2,0,0,0,3,2,2,1,0,0,1,3,Tuesday July 04 2017 04:10:02
2,1,3,0,0,2,1,0,4,1,0,3,136,60,2018,0,0,3000,84,0,196,60,0,156,2,1,3,0,0,2,1,0,4,1,0,2,Tuesday July 04 2017 04:13:02
7,0,0,0,1,4,2,1,1,0,2,2,449,0,0,0,1500,6276,273,40,58,0,217,104,2,0,0,0,1,2,2,1,1,0,2,2,Tuesday July 04 2017 04:16:02
1,0,0,0,0,3,5,1,0,0,0,2,66,0,0,0,0,3052,712,52,0,0,0,157,1,0,0,0,0,2,2,1,0,0,0,2,Tuesday July 04 2017 04:19:02
2,0,0,0,0,5,0,0,0,0,0,2,1558,0,0,0,0,8948,0,0,0,0,0,104,2,0,0,0,0,3,0,0,0,0,0,2,Tuesday July 04 2017 04:22:02
3,0,0,0,0,1,1,0,0,0,2,1,326,0,0,0,0,1500,84,0,0,0,1277,52,3,0,0,0,0,1,1,0,0,0,2,1,Tuesday July 04 2017 04:25:02
1,2,0,1,1,3,2,0,0,1,2,0,59,155,0,1500,1470,4500,296,0,0,40,206,0,1,2,0,1,1,2,2,0,0,1,2,0,Tuesday July 04 2017 04:28:02
5,0,0,0,1,6,0,0,0,0,2,3,493,0,0,0,52,7552,0,0,0,0,100,156,4,0,0,0,1,5,0,0,0,0,2,2,Tuesday July 04 2017 04:31:02
4,2,0,1,0,4,3,0,0,0,0,0,278,147,0,130,0,4552,326,0,0,0,0,0,2,0,0,1,0,3,3,0,0,0,0,0,Tuesday July 04 2017 04:34:02
4,0,0,0,1,5,1,1,0,0,2,2,335,0,0,0,52,7500,122,1016,0,0,185,111,4,0,0,0,1,3,1,1,0,0,2,2,Tuesday July 04 2017 04:37:02
2,2,0,0,0,5,1,0,0,0,0,4,136,92,0,0,0,10396,166,0,0,0,0,208,2,2,0,0,0,3,1,0,0,0,0,4,Tuesday July 04 2017 04:40:02
2,0,0,1,0,3,0,3,0,0,0,3,522,0,0,52,0,4500,0,547,0,0,0,156,2,0,0,1,0,2,0,3,0,0,0,3,Tuesday July 04 2017 04:43:02
3,0,4,0,5,0,6,1,1,0,4,0,279,0,7375,0,6844,0,329,76,52,0,249,0,3,0,2,0,4,0,5,1,1,0,4,0,Tuesday July 04 2017 04:46:02
5,0,0,0,2,5,3,3,0,0,2,6,461,0,0,0,104,14788,409,199,0,0,93,326,4,0,0,0,2,3,2,1,0,0,2,3,Tuesday July 04 2017 04:49:02
1,2,3,1,1,1,2,1,0,0,2,2,96,104,3159,1500,2900,1500,159,40,0,0,136,1079,1,1,2,1,1,1,2,1,0,0,2,2,Tuesday July 04 2017 04:52:02
0,1,0,1,0,3,2,0,1,2,0,1,0,120,0,52,0,2065,3181,0,52,172,0,89,0,1,0,1,0,3,2,0,1,2,0,1,Tuesday July 04 2017 04:55:02
3,0,0,0,2,5,2,1,0,0,1,4,283,0,0,0,2970,3156,209,888,0,0,41,1607,3,0,0,0,2,3,2,1,0,0,1,3,Tuesday July 04 2017 04:58:02
4,0,0,2,0,5,1,1,0,3,1,6,245,0,0,214,0,7559,131,74,0,169,40,349,3,0,0,2,0,3,1,1,0,2,1,2,Tuesday July 04 2017 05:01:02
3,0,0,0,0,5,2,2,0,0,0,0,210,0,0,0,0,7500,206,109,0,0,0,0,2,0,0,0,0,2,2,2,0,0,0,0,Tuesday July 04 2017 05:04:02
0,1,0,0,0,4,0,0,0,0,0,1,0,52,0,0,0,7456,0,0,0,0,0,52,0,1,0,0,0,3,0,0,0,0,0,1,Tuesday July 04 2017 05:07:02
0,1,0,0,0,4,0,1,0,0,0,2,0,104,0,0,0,4828,0,40,0,0,0,104,0,1,0,0,0,1,0,1,0,0,0,1,Tuesday July 04 2017 05:10:02
0,1,2,3,0,5,3,1,1,2,0,0,0,60,1540,4602,0,6060,288,52,83,104,0,0,0,0,1,3,0,3,3,1,1,2,0,0,Tuesday July 04 2017 05:13:02
1,0,0,0,0,3,0,3,0,1,0,0,455,0,0,0,0,4259,0,567,0,83,0,0,1,0,0,0,0,2,0,3,0,1,0,0,Tuesday July 04 2017 05:16:02
0,1,0,0,1,2,1,2,0,0,0,2,0,40,0,0,81,1540,40,133,0,0,0,104,0,1,0,0,1,2,1,2,0,0,0,2,Tuesday July 04 2017 05:19:02
0,3,0,0,0,0,1,0,0,0,0,2,0,273,0,0,0,0,250,0,0,0,0,245,0,3,0,0,0,0,1,0,0,0,0,2,Tuesday July 04 2017 05:22:02
0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,88,52,0,52,88,0,0,0,276,0,0,0,1,1,0,1,1,0,0,0,1,Tuesday July 04 2017 05:25:02
1,1,1,0,0,2,1,2,0,1,0,0,150,152,104,0,0,1552,253,144,0,76,0,0,1,1,1,0,0,1,1,2,0,1,0,0,Tuesday July 04 2017 05:28:02
2,0,0,0,2,1,0,2,0,0,3,2,204,0,0,0,3012,1500,0,150,0,0,3019,104,2,0,0,0,2,1,0,2,0,0,3,2,Tuesday July 04 2017 05:31:02
2,0,0,0,0,5,0,0,1,0,0,4,108,0,0,0,0,7500,0,0,52,0,0,224,2,0,0,0,0,2,0,0,1,0,0,4,Tuesday July 04 2017 05:34:02
1,0,0,0,0,2,0,2,0,0,0,1,52,0,0,0,0,3000,0,126,0,0,0,52,1,0,0,0,0,1,0,2,0,0,0,1,Tuesday July 04 2017 05:37:02
0,0,6,6,0,2,0,0,1,1,0,2,0,0,6074,7601,0,2005,0,0,52,52,0,104,0,0,5,6,0,1,0,0,1,1,0,1,Tuesday July 04 2017 05:40:02
0,0,2,3,0,1,1,0,6,1,0,1,0,0,141,156,0,1500,89,0,1771,52,0,52,0,0,2,3,0,1,1,0,5,1,0,1,Tuesday July 04 2017 05:43:02
2,0,0,0,2,2,1,3,0,0,3,2,305,0,0,0,129,3000,89,1293,0,0,164,104,2,0,0,0,2,1,1,2,0,0,3,1,Tuesday July 04 2017 05:46:02
0,0,0,0,5,8,0,2,0,0,3,1,0,0,0,0,4592,13724,0,132,0,0,224,441,0,0,0,0,4,3,0,2,0,0,2,1,Tuesday July 04 2017 05:49:02
0,1,0,0,0,3,1,0,0,0,1,2,0,40,0,0,0,3505,60,0,0,0,40,110,0,1,0,0,0,2,1,0,0,0,1,2,Tuesday July 04 2017 05:52:02
2,0,0,0,0,3,1,1,0,0,0,2,115,0,0,0,0,5977,178,51,0,0,0,116,2,0,0,0,0,2,1,1,0,0,0,1,Tuesday July 04 2017 05:55:02
0,0,0,0,2,4,0,0,0,0,1,3,0,0,0,0,507,6000,0,0,0,0,1192,193,0,0,0,0,2,3,0,0,0,0,1,3,Tuesday July 04 2017 05:58:02
0,0,1,0,2,3,0,0,0,0,0,2,0,0,2948,0,5800,7396,0,0,0,0,0,104,0,0,1,0,1,3,0,0,0,0,0,1,Tuesday July 04 2017 06:01:02
0,0,1,0,0,2,0,0,0,0,0,2,0,0,1500,0,0,2937,0,0,0,0,0,223,0,0,1,0,0,2,0,0,0,0,0,1,Tuesday July 04 2017 06:04:02
4,1,10,0,4,2,3,0,4,2,6,3,365,104,6391,0,6258,4448,382,0,196,2093,259,402,3,1,9,0,3,2,3,0,4,2,5,2,Tuesday July 04 2017 06:07:02
4,0,0,0,8,4,1,0,2,1,3,4,1805,0,0,0,1843,6000,79,0,135,659,3648,196,3,0,0,0,7,3,1,0,2,1,2,4,Tuesday July 04 2017 06:10:02
2,0,1,0,6,2,1,1,1,0,2,2,169,0,40,0,5774,1560,90,92,107,0,102,371,2,0,1,0,6,1,1,1,1,0,1,1,Tuesday July 04 2017 06:13:02
4,0,3,0,1,4,2,2,2,1,0,3,459,0,1225,0,52,5970,201,140,794,40,0,167,3,0,3,0,1,4,2,2,2,1,0,2,Tuesday July 04 2017 06:16:02
1,0,0,2,0,4,2,0,1,2,0,4,70,0,0,2969,0,7532,320,0,319,568,0,208,1,0,0,2,0,2,2,0,1,2,0,2,Tuesday July 04 2017 06:19:02
1,1,0,0,0,2,0,0,0,1,1,2,77,46,0,0,0,3000,0,0,0,52,46,141,1,1,0,0,0,1,0,0,0,1,1,1,Tuesday July 04 2017 06:22:02
2,1,0,1,0,6,0,2,0,0,0,12,122,64,0,52,0,4688,0,104,0,0,0,1156,2,0,0,0,0,3,0,1,0,0,0,6,Tuesday July 04 2017 06:25:02
0,0,0,0,1,4,2,0,0,0,2,3,0,0,0,0,1500,5189,274,0,0,0,295,182,0,0,0,0,1,2,1,0,0,0,1,2,Tuesday July 04 2017 06:28:02
1,0,0,0,0,3,4,0,0,3,0,4,109,0,0,0,0,1786,734,0,0,156,0,214,1,0,0,0,0,3,3,0,0,2,0,3,Tuesday July 04 2017 06:31:02
1,0,0,6,0,6,1,0,0,1,0,0,80,0,0,1769,0,8281,109,0,0,83,0,0,1,0,0,4,0,3,1,0,0,1,0,0,Tuesday July 04 2017 06:34:02
4,0,6,0,0,0,1,1,2,4,0,1,363,0,1738,0,0,0,107,52,118,208,0,52,3,0,6,0,0,0,1,1,2,1,0,1,Tuesday July 04 2017 06:37:02
1,1,1,0,0,3,1,1,0,0,0,2,60,1500,52,0,0,3089,115,81,0,0,0,104,1,0,1,0,0,2,1,1,0,0,0,1,Tuesday July 04 2017 06:40:02
0,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,160,4448,93,0,0,0,0,104,0,0,0,0,2,2,1,0,0,0,0,1,Tuesday July 04 2017 06:43:02
4,0,4,1,10,2,4,2,7,0,1,1,308,0,7348,52,9251,3000,490,952,837,0,40,52,4,0,3,1,6,2,3,2,7,0,1,1,Tuesday July 04 2017 06:46:02
1,0,2,0,1,3,1,2,1,0,0,2,58,0,104,0,52,3052,78,1028,52,0,0,141,1,0,2,0,1,2,1,1,1,0,0,2,Tuesday July 04 2017 06:49:02
1,1,5,2,0,1,2,0,3,1,2,5,75,120,1955,3000,0,1500,218,0,825,64,92,284,1,1,5,2,0,1,2,0,3,1,2,2,Tuesday July 04 2017 06:52:02
2,1,3,1,0,2,3,0,1,1,1,0,166,52,3052,52,0,1560,349,0,52,52,58,0,2,1,2,1,0,2,3,0,1,1,1,0,Tuesday July 04 2017 06:55:02
0,2,0,0,0,10,2,0,1,0,0,11,0,246,0,0,0,17836,195,0,52,0,0,758,0,2,0,0,0,5,1,0,1,0,0,5,Tuesday July 04 2017 06:58:02
5,0,3,0,10,3,2,1,3,0,6,2,321,0,1847,0,15113,6130,375,52,160,0,303,104,4,0,3,0,5,2,2,1,2,0,2,2,Tuesday July 04 2017 07:01:02
5,0,7,0,2,0,1,1,11,0,2,1,406,0,3663,0,169,0,129,51,4198,0,92,64,3,0,6,0,2,0,1,1,6,0,2,1,Tuesday July 04 2017 07:04:02
4,4,0,0,1,4,2,2,0,0,1,7,310,374,0,0,86,4556,158,106,0,0,41,427,4,3,0,0,1,3,1,2,0,0,1,4,Tuesday July 04 2017 07:07:02
2,3,1,0,1,8,2,5,1,2,0,8,120,386,40,0,1308,7685,1496,1252,62,110,0,441,2,2,1,0,1,6,2,1,1,1,0,8,Tuesday July 04 2017 07:10:02
4,6,0,1,10,4,2,8,0,1,8,7,404,1112,0,52,5278,10292,310,792,0,52,558,401,3,1,0,1,9,4,2,2,0,1,6,4,Tuesday July 04 2017 07:13:02
6,5,0,0,3,26,5,2,0,1,3,20,484,556,0,0,1675,44477,803,209,0,129,164,2358,4,1,0,0,3,15,4,1,0,1,2,13,Tuesday July 04 2017 07:16:02
4,5,4,0,0,5,4,9,1,0,0,2,268,460,4564,0,0,6111,373,748,52,0,0,104,3,1,4,0,0,5,3,1,1,0,0,2,Tuesday July 04 2017 07:19:02
7,3,0,0,0,26,3,7,0,0,1,14,585,600,0,0,0,44757,564,581,0,0,40,983,6,2,0,0,0,5,3,1,0,0,1,5,Tuesday July 04 2017 07:22:02
5,4,3,0,0,1,4,4,2,0,0,3,973,208,2118,0,0,127,446,348,104,0,0,156,3,3,3,0,0,0,4,3,2,0,0,2,Tuesday July 04 2017 07:25:02
1,2,10,1,0,8,4,8,4,0,0,5,455,280,4821,60,0,11623,399,907,239,0,0,309,1,1,9,0,0,5,4,3,4,0,0,3,Tuesday July 04 2017 07:28:02
5,4,1,2,0,3,2,4,0,3,1,4,370,224,83,112,0,4500,309,208,0,760,41,521,4,1,1,1,0,2,1,1,0,1,1,3,Tuesday July 04 2017 07:31:02
5,5,0,2,0,3,0,4,0,0,0,3,1988,1140,0,104,0,4500,0,1651,0,0,0,1593,4,1,0,2,0,3,0,2,0,0,0,2,Tuesday July 04 2017 07:34:02
5,6,0,0,0,3,4,7,0,0,0,5,365,846,0,0,0,2263,543,1356,0,0,0,406,4,2,0,0,0,3,3,2,0,0,0,5,Tuesday July 04 2017 07:37:02
2,2,3,0,0,14,3,5,4,0,0,4,143,168,2922,0,0,15865,526,452,770,0,0,286,1,1,3,0,0,8,1,1,3,0,0,3,Tuesday July 04 2017 07:40:02
0,4,0,0,2,1,4,4,0,0,2,2,0,432,0,0,1552,2948,384,392,0,0,80,110,0,1,0,0,2,1,1,2,0,0,1,2,Tuesday July 04 2017 07:43:02
1,2,3,2,0,0,1,2,8,4,0,2,79,104,3281,2970,0,0,119,184,754,196,0,104,1,1,3,2,0,0,1,1,6,3,0,2,Tuesday July 04 2017 07:46:02
5,3,0,0,4,19,6,9,0,1,2,8,510,1684,0,0,3179,17457,524,772,0,52,80,681,3,1,0,0,3,11,5,1,0,1,2,7,Tuesday July 04 2017 07:49:02
4,7,3,0,6,6,0,7,4,2,0,2,424,6436,1612,0,13426,6601,0,528,378,273,0,899,2,2,3,0,3,5,0,3,4,1,0,2,Tuesday July 04 2017 07:52:02
7,3,0,7,0,2,3,7,0,5,0,2,491,452,0,4992,0,2726,327,1404,0,497,0,160,3,2,0,5,0,2,2,2,0,1,0,1,Tuesday July 04 2017 07:55:02
3,5,4,10,0,1,2,5,1,9,0,1,586,548,6000,1956,0,1500,232,1741,40,1286,0,40,3,1,3,10,0,1,1,2,1,9,0,1,Tuesday July 04 2017 07:58:02
2,3,2,0,0,0,0,8,3,1,0,1,135,412,1552,0,0,0,0,617,1126,40,0,319,2,1,2,0,0,0,0,1,2,1,0,1,Tuesday July 04 2017 08:01:02
2,6,0,0,0,1,2,2,0,0,0,1,572,872,0,0,0,1500,291,571,0,0,0,52,2,1,0,0,0,1,2,2,0,0,0,1,Tuesday July 04 2017 08:04:02
4,1,2,0,5,2,3,5,1,0,2,0,782,116,4229,0,5158,3574,389,727,52,0,106,0,4,1,1,0,5,2,3,1,0,0,2,0,Tuesday July 04 2017 08:07:02
0,1,1,0,2,5,2,3,1,0,2,3,0,64,344,0,104,3270,420,384,334,0,82,168,0,1,1,0,2,5,2,2,1,0,2,2,Tuesday July 04 2017 08:10:02
2,1,0,1,1,6,4,0,0,2,2,2,138,52,0,1500,1500,6104,816,0,0,509,92,92,1,1,0,1,1,3,3,0,0,2,2,2,Tuesday July 04 2017 08:13:02
3,1,1,13,0,9,3,1,0,10,0,6,194,52,93,24978,0,8510,367,93,0,579,0,312,3,0,1,8,0,8,3,1,0,5,0,6,Tuesday July 04 2017 08:16:02
3,0,0,3,0,31,3,1,0,4,1,31,262,0,0,3008,0,44538,308,120,0,196,41,2532,3,0,0,3,0,14,3,1,0,4,1,22,Tuesday July 04 2017 08:19:02
5,0,0,1,1,0,3,0,0,1,3,0,439,0,0,1500,113,0,380,0,0,52,144,0,4,0,0,1,1,0,2,0,0,1,2,0,Tuesday July 04 2017 08:22:02
1,1,0,1,0,0,1,0,0,5,1,1,112,52,0,1674,0,0,131,0,0,803,40,52,1,1,0,1,0,0,1,0,0,4,1,1,Tuesday July 04 2017 08:25:02
3,2,1,0,0,1,1,3,0,1,0,1,381,103,52,0,0,1500,104,180,0,63,0,423,3,2,1,0,0,1,1,3,0,1,0,1,Tuesday July 04 2017 08:28:02
3,0,0,0,0,1,1,2,0,1,0,0,181,0,0,0,0,60,92,111,0,78,0,0,2,0,0,0,0,0,1,2,0,1,0,0,Tuesday July 04 2017 08:31:02
9,1,0,0,0,0,7,0,0,0,1,2,997,51,0,0,0,0,856,0,0,0,84,231,6,1,0,0,0,0,4,0,0,0,1,0,Tuesday July 04 2017 08:34:02
0,2,0,0,2,0,3,0,0,0,0,0,0,152,0,0,1689,0,371,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,Tuesday July 04 2017 08:37:02
2,0,0,0,0,0,3,0,1,0,0,1,193,0,0,0,0,0,298,0,52,0,0,64,2,0,0,0,0,0,3,0,1,0,0,1,Tuesday July 04 2017 08:40:02
1,1,1,0,1,0,3,0,1,0,0,0,68,51,40,0,1500,0,347,0,52,0,0,0,1,1,1,0,1,0,3,0,1,0,0,0,Tuesday July 04 2017 08:43:02
1,0,0,0,0,0,0,0,0,1,0,0,66,0,0,0,0,0,0,0,0,127,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Tuesday July 04 2017 08:46:02
3,1,1,0,0,1,3,1,0,0,0,1,663,124,52,0,0,1500,1888,455,0,0,0,52,3,1,1,0,0,1,2,1,0,0,0,1,Tuesday July 04 2017 08:49:02
