Ninputpackets_192.168.10.3,Ninputpackets_192.168.10.50,Ninputpackets_192.168.10.51,Ninputpackets_192.168.10.19,Ninputpackets_192.168.10.9,Ninputpackets_192.168.10.25,Noutputpackets_192.168.10.3,Noutputpackets_192.168.10.50,Noutputpackets_192.168.10.51,Noutputpackets_192.168.10.19,Noutputpackets_192.168.10.9,Noutputpackets_192.168.10.25,inputbytes_192.168.10.3,inputbytes_192.168.10.50,inputbytes_192.168.10.51,inputbytes_192.168.10.19,inputbytes_192.168.10.9,inputbytes_192.168.10.25,outputbytes_192.168.10.3,outputbytes_192.168.10.50,outputbytes_192.168.10.51,outputbytes_192.168.10.19,outputbytes_192.168.10.9,outputbytes_192.168.10.25,inputuniqueIPs_192.168.10.3,inputuniqueIPs_192.168.10.50,inputuniqueIPs_192.168.10.51,inputuniqueIPs_192.168.10.19,inputuniqueIPs_192.168.10.9,inputuniqueIPs_192.168.10.25,outputuniqueIPs_192.168.10.3,outputuniqueIPs_192.168.10.50,outputuniqueIPs_192.168.10.51,outputuniqueIPs_192.168.10.19,outputuniqueIPs_192.168.10.9,outputuniqueIPs_192.168.10.25,Time
0,2,0,1,2,0,0,2,0,1,0,0,0,487,0,52,4370,0,0,1539,0,52,0,0,0,1,0,1,1,0,0,1,0,1,0,0,Thursday July 06 2017 02:42:20
0,2,0,0,5,0,3,2,0,1,1,0,0,505,0,0,6141,0,319,104,0,115,52,0,0,1,0,0,4,0,3,2,0,1,1,0,Thursday July 06 2017 02:45:20
4,2,1,0,5,0,1,1,1,0,5,0,372,128,60,0,5470,0,95,415,319,0,236,0,3,2,1,0,5,0,1,1,1,0,5,0,Thursday July 06 2017 02:48:20
7,2,1,3,2,3,10,1,0,4,2,1,12055,448,52,3217,1552,5657,739,52,0,216,80,52,4,2,1,2,2,1,4,0,0,4,2,1,Thursday July 06 2017 02:51:20
3,1,0,10,2,1,1,1,0,4,5,3,197,453,0,11052,3320,40,100,415,0,208,824,240,1,1,0,6,2,1,1,1,0,2,4,3,Thursday July 06 2017 02:54:20
3,1,0,0,0,0,2,0,0,1,1,0,201,654,0,0,0,0,371,0,0,72,455,0,3,1,0,0,0,0,2,0,0,1,1,0,Thursday July 06 2017 02:57:20
2,0,0,1,2,1,3,0,0,0,7,3,216,0,0,842,1696,77,370,0,0,0,632,156,1,0,0,1,1,1,3,0,0,0,5,3,Thursday July 06 2017 03:00:20
1,1,0,0,1,0,1,0,0,0,1,0,75,152,0,0,86,0,126,0,0,0,224,0,1,1,0,0,1,0,1,0,0,0,1,0,Thursday July 06 2017 03:03:20
0,1,0,0,3,0,3,1,0,0,3,0,0,320,0,0,5960,0,352,52,0,0,471,0,0,1,0,0,1,0,2,1,0,0,2,0,Thursday July 06 2017 03:06:20
0,0,2,2,3,2,1,0,1,2,6,2,0,0,3000,2502,7022,2893,73,0,40,135,240,802,0,0,2,2,2,2,1,0,1,2,2,2,Thursday July 06 2017 03:09:20
0,0,3,0,2,0,4,1,2,0,0,0,0,0,3912,0,2970,0,556,192,80,0,0,0,0,0,3,0,2,0,1,1,2,0,0,0,Thursday July 06 2017 03:12:20
1,1,0,4,0,0,0,0,0,0,1,0,72,637,0,8920,0,0,0,0,0,0,40,0,1,1,0,1,0,0,0,0,0,0,1,0,Thursday July 06 2017 03:15:20
3,1,0,0,0,2,1,0,1,0,1,2,188,60,0,0,0,1522,105,0,52,0,86,104,2,1,0,0,0,2,1,0,1,0,1,1,Thursday July 06 2017 03:18:20
0,1,8,3,1,2,2,1,5,2,0,0,0,52,14358,197,1500,92,179,1920,481,104,0,0,0,1,3,3,1,2,2,1,2,2,0,0,Thursday July 06 2017 03:21:20
5,0,0,2,2,1,2,3,0,3,2,0,428,0,0,166,1540,492,162,3696,0,613,135,0,3,0,0,2,2,1,2,1,0,3,2,0,Thursday July 06 2017 03:24:20
3,1,0,10,1,7,0,2,0,2,4,3,201,52,0,10626,1470,13455,0,1882,0,104,868,625,3,1,0,7,1,3,0,1,0,1,2,2,Thursday July 06 2017 03:27:20
1,2,2,0,7,0,1,1,1,0,4,0,70,475,1552,0,10617,0,76,104,52,0,160,0,1,2,2,0,4,0,1,1,1,0,4,0,Thursday July 06 2017 03:30:20
2,0,1,0,0,0,2,2,0,0,1,0,226,0,52,0,0,0,218,1978,0,0,250,0,2,0,1,0,0,0,2,2,0,0,1,0,Thursday July 06 2017 03:33:20
4,2,0,0,5,1,2,1,0,0,6,2,245,192,0,0,7936,1500,329,888,0,0,261,113,2,2,0,0,2,1,2,1,0,0,2,2,Thursday July 06 2017 03:36:20
7,0,0,2,0,0,4,0,0,0,1,0,438,0,0,2840,0,0,411,0,0,0,40,0,3,0,0,1,0,0,2,0,0,0,1,0,Thursday July 06 2017 03:39:20
2,0,0,0,0,0,3,0,0,0,0,0,294,0,0,0,0,0,432,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,Thursday July 06 2017 03:42:20
2,0,1,0,0,0,6,1,1,0,0,0,269,0,1500,0,0,0,1039,40,789,0,0,0,2,0,1,0,0,0,3,1,1,0,0,0,Thursday July 06 2017 03:45:20
6,0,1,0,0,0,5,1,0,0,0,0,463,0,52,0,0,0,595,108,0,0,0,0,4,0,1,0,0,0,2,1,0,0,0,0,Thursday July 06 2017 03:48:20
3,0,3,0,1,0,7,0,2,0,0,0,185,0,3102,0,1500,0,736,0,104,0,0,0,2,0,3,0,1,0,4,0,2,0,0,0,Thursday July 06 2017 03:51:20
2,0,1,1,0,0,4,0,1,0,0,0,130,0,52,923,0,0,1197,0,52,0,0,0,1,0,1,1,0,0,3,0,1,0,0,0,Thursday July 06 2017 03:54:20
4,1,1,1,6,0,2,0,3,1,6,1,247,108,366,1579,9843,0,200,0,544,52,491,59,4,1,1,1,5,0,2,0,2,1,6,0,Thursday July 06 2017 03:57:20
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,52,0,149,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Thursday July 06 2017 04:00:20
2,0,0,2,18,0,1,0,0,3,5,0,179,0,0,4448,38680,0,68,0,0,1161,240,0,2,0,0,2,4,0,1,0,0,3,3,0,Thursday July 06 2017 04:03:20
2,1,1,1,0,1,0,1,0,2,0,2,128,60,52,52,0,52,0,52,0,104,0,112,1,1,1,1,0,1,0,1,0,2,0,2,Thursday July 06 2017 04:06:20
1,0,0,0,0,0,1,0,0,0,0,1,52,0,0,0,0,0,75,0,0,0,0,52,1,0,0,0,0,0,1,0,0,0,0,1,Thursday July 06 2017 04:09:20
3,0,0,6,0,4,3,0,0,5,0,2,509,0,0,9105,0,9219,312,0,0,567,0,104,2,0,0,4,0,2,3,0,0,2,0,2,Thursday July 06 2017 04:12:20
1,0,1,3,0,0,0,0,4,1,0,0,63,0,541,3040,0,0,0,0,215,52,0,0,1,0,1,2,0,0,0,0,4,1,0,0,Thursday July 06 2017 04:15:20
0,0,1,1,0,4,1,0,0,3,0,1,0,0,52,2960,0,6000,88,0,0,120,0,52,0,0,1,1,0,2,1,0,0,1,0,1,Thursday July 06 2017 04:18:20
2,0,4,1,0,0,0,0,5,2,0,0,102,0,7448,1500,0,0,0,0,272,102,0,0,1,0,2,1,0,0,0,0,3,1,0,0,Thursday July 06 2017 04:21:20
3,0,3,0,0,1,2,0,3,1,0,0,199,0,1620,0,0,59,148,0,838,52,0,0,2,0,3,0,0,1,2,0,2,1,0,0,Thursday July 06 2017 04:24:20
2,0,1,0,0,0,1,0,2,0,0,0,131,0,52,0,0,0,189,0,135,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,Thursday July 06 2017 04:27:20
1,0,1,1,4,0,1,0,1,0,2,1,70,0,1184,138,4462,0,138,0,60,0,249,78,1,0,1,1,2,0,1,0,1,0,2,1,Thursday July 06 2017 04:30:20
1,0,2,0,0,7,1,1,2,0,2,4,69,0,2970,0,0,7767,92,76,477,0,384,222,1,0,2,0,0,2,0,1,1,0,1,4,Thursday July 06 2017 04:33:20
4,1,0,1,2,0,0,0,0,0,0,0,260,136,0,1500,2398,0,0,0,0,0,0,0,3,1,0,1,2,0,0,0,0,0,0,0,Thursday July 06 2017 04:36:20
1,0,0,0,2,1,0,0,0,0,4,3,61,0,0,0,3000,1203,0,0,0,0,182,156,1,0,0,0,2,1,0,0,0,0,4,1,Thursday July 06 2017 04:39:20
1,0,2,0,0,0,1,0,0,0,0,0,61,0,4448,0,0,0,76,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Thursday July 06 2017 04:42:20
2,3,1,2,5,0,7,2,1,1,4,0,143,188,1500,3000,2913,0,885,308,60,83,173,0,2,2,1,2,5,0,3,1,1,1,4,0,Thursday July 06 2017 04:45:20
1,0,0,1,0,2,4,1,0,0,1,1,60,0,0,1470,0,995,551,52,0,0,41,40,1,0,0,1,0,2,4,1,0,0,1,1,Thursday July 06 2017 04:48:20
4,1,0,0,8,3,4,1,1,1,8,2,458,92,0,0,6389,1633,389,40,52,52,1193,104,4,1,0,0,6,2,2,1,1,1,8,2,Thursday July 06 2017 04:51:20
1,1,2,9,3,1,2,0,0,5,0,0,58,68,1552,3617,3310,492,446,0,0,1263,0,0,1,1,1,9,2,0,2,0,0,5,0,0,Thursday July 06 2017 04:54:20
2,1,0,3,3,0,3,0,0,6,4,2,161,2960,0,4392,4669,0,476,0,0,957,3292,104,2,1,0,3,3,0,2,0,0,4,4,1,Thursday July 06 2017 04:57:20
3,0,0,0,0,0,4,0,1,0,0,0,412,0,0,0,0,0,515,0,470,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,Thursday July 06 2017 05:00:20
0,1,1,3,0,1,0,0,2,2,1,0,0,669,52,893,0,180,0,0,104,220,40,0,0,1,1,3,0,1,0,0,2,2,1,0,Thursday July 06 2017 05:03:20
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Thursday July 06 2017 05:06:20
1,1,0,6,0,0,1,0,0,5,0,0,118,68,0,7284,0,0,76,0,0,295,0,0,1,1,0,5,0,0,1,0,0,5,0,0,Thursday July 06 2017 05:09:20
1,0,1,2,1,0,3,1,0,0,3,0,66,0,60,92,40,0,524,81,0,0,132,0,1,0,1,2,1,0,2,1,0,0,3,0,Thursday July 06 2017 05:12:20
0,0,0,2,0,0,1,0,0,5,1,0,0,0,0,2527,0,0,246,0,0,570,41,0,0,0,0,2,0,0,1,0,0,5,1,0,Thursday July 06 2017 05:15:20
1,0,0,0,1,0,2,0,0,1,2,0,70,0,0,0,131,0,249,0,0,52,406,0,1,0,0,0,1,0,2,0,0,1,2,0,Thursday July 06 2017 05:18:20
0,1,0,0,0,0,2,0,0,0,0,0,0,52,0,0,0,0,270,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,Thursday July 06 2017 05:21:20
1,0,0,4,0,0,0,0,0,6,0,1,40,0,0,1842,0,0,0,0,0,1320,0,238,1,0,0,4,0,0,0,0,0,6,0,1,Thursday July 06 2017 05:24:20
2,0,0,0,0,0,0,1,0,0,0,0,124,0,0,0,0,0,0,52,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,Thursday July 06 2017 05:27:20
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,52,0,0,0,52,0,0,0,113,0,0,0,1,0,0,0,1,0,0,0,1,Thursday July 06 2017 05:30:20
0,2,0,0,0,0,1,0,0,0,0,0,0,148,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,Thursday July 06 2017 05:33:20
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Thursday July 06 2017 05:36:20
1,0,0,0,0,0,0,0,1,0,0,0,3113,0,0,0,0,0,0,0,319,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Thursday July 06 2017 05:39:20
2,0,5,5,0,0,2,0,6,1,0,0,144,0,260,2364,0,0,294,0,474,83,0,0,1,0,4,4,0,0,1,0,5,1,0,0,Thursday July 06 2017 05:42:20
1,0,0,0,0,0,2,0,0,0,0,0,260,0,0,0,0,0,269,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,Thursday July 06 2017 05:45:20
0,1,0,0,0,0,0,0,0,1,0,0,0,508,0,0,0,0,0,0,0,508,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Thursday July 06 2017 05:48:20
0,0,1,0,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Thursday July 06 2017 05:51:20
2,0,4,0,3,0,1,1,3,0,2,0,134,0,9036,0,1622,0,81,192,569,0,81,0,2,0,3,0,3,0,1,1,2,0,2,0,Thursday July 06 2017 05:54:20
1,1,1,0,1,0,0,2,0,0,0,0,62,95,66,0,108,0,0,174,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,Thursday July 06 2017 05:57:20
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Thursday July 06 2017 06:00:20
1,1,0,0,0,0,0,0,0,0,0,0,109,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Thursday July 06 2017 06:03:20
1,0,0,0,0,0,1,0,0,0,0,0,72,0,0,0,0,0,73,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Thursday July 06 2017 06:06:20
1,0,2,4,4,0,3,0,1,2,1,0,62,0,1557,1767,3098,0,327,0,52,4448,314,0,1,0,2,3,4,0,3,0,1,2,1,0,Thursday July 06 2017 06:09:20
0,0,1,2,1,0,3,0,0,2,1,0,0,0,52,104,76,0,307,0,0,92,40,0,0,0,1,2,1,0,2,0,0,2,1,0,Thursday July 06 2017 06:12:20
4,0,2,2,2,0,3,0,4,2,1,0,308,0,104,167,181,0,319,0,172,104,148,0,4,0,2,2,1,0,3,0,2,2,1,0,Thursday July 06 2017 06:15:20
4,0,4,6,1,0,4,1,1,9,0,0,260,0,4530,7775,117,0,489,40,569,663,0,0,2,0,4,6,1,0,3,1,1,7,0,0,Thursday July 06 2017 06:18:20
4,2,0,4,5,0,2,0,0,4,6,0,290,1548,0,3254,282,0,296,0,0,218,1701,0,2,2,0,3,3,0,2,0,0,4,6,0,Thursday July 06 2017 06:21:20
2,0,3,0,9,0,5,0,1,0,4,0,256,0,3510,0,13806,0,631,0,52,0,192,0,2,0,3,0,5,0,3,0,1,0,2,0,Thursday July 06 2017 06:24:20
2,1,0,0,0,0,0,2,1,0,2,0,148,40,0,0,0,0,0,94,40,0,126,0,2,0,0,0,0,0,0,2,1,0,2,0,Thursday July 06 2017 06:27:20
3,1,0,0,0,0,3,0,0,0,0,0,227,52,0,0,0,0,348,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,Thursday July 06 2017 06:30:20
1,1,0,0,0,0,1,0,0,1,1,0,68,108,0,0,0,0,129,0,0,40,108,0,1,1,0,0,0,0,1,0,0,1,1,0,Thursday July 06 2017 06:33:20
2,2,0,3,0,0,1,0,2,1,0,0,138,160,0,1604,0,0,120,0,172,52,0,0,1,2,0,2,0,0,1,0,2,1,0,0,Thursday July 06 2017 06:36:20
5,1,0,5,0,0,5,0,0,3,1,0,530,60,0,3459,0,0,516,0,0,156,61,0,3,1,0,5,0,0,3,0,0,2,1,0,Thursday July 06 2017 06:39:20
1,1,4,2,1,0,2,0,1,6,0,0,71,104,1748,1522,86,0,249,0,104,331,0,0,1,1,4,2,1,0,2,0,1,6,0,0,Thursday July 06 2017 06:42:20
5,0,2,2,0,0,2,1,3,1,1,0,1733,0,2400,1619,0,0,274,900,811,1365,168,0,5,0,2,2,0,0,2,1,3,1,0,0,Thursday July 06 2017 06:45:20
4,1,0,1,3,9,1,0,0,2,0,6,269,2105,0,1470,1652,17718,96,0,0,104,0,397,2,0,0,1,2,1,1,0,0,2,0,3,Thursday July 06 2017 06:48:20
1,0,0,0,1,0,0,2,0,1,0,0,72,0,0,0,108,0,0,1008,0,52,0,0,1,0,0,0,1,0,0,2,0,1,0,0,Thursday July 06 2017 06:51:20
3,1,1,2,15,0,3,1,1,1,11,0,204,508,254,1502,28370,0,357,40,508,52,1254,0,3,1,1,2,4,0,2,1,1,1,3,0,Thursday July 06 2017 06:54:20
3,0,2,8,0,0,0,1,1,3,3,0,344,0,4448,10038,0,0,0,76,52,144,296,0,2,0,1,4,0,0,0,1,1,3,3,0,Thursday July 06 2017 06:57:20
4,2,3,1,7,0,2,0,2,1,7,2,276,644,132,144,5457,0,170,0,80,52,945,388,3,2,1,1,6,0,2,0,1,1,7,2,Thursday July 06 2017 07:00:20
1,0,0,0,0,0,3,2,0,0,3,0,61,0,0,0,0,0,377,1916,0,0,167,0,1,0,0,0,0,0,3,2,0,0,3,0,Thursday July 06 2017 07:03:20
1,0,1,1,4,0,2,0,2,0,1,0,60,0,80,52,3276,0,174,0,104,0,40,0,1,0,1,1,4,0,2,0,2,0,1,0,Thursday July 06 2017 07:06:20
2,2,1,6,0,0,0,0,2,1,0,0,274,188,1500,10398,0,0,0,0,112,52,0,0,1,1,1,4,0,0,0,0,2,1,0,0,Thursday July 06 2017 07:09:20
1,0,3,3,2,0,0,0,3,4,0,0,61,0,3067,1635,1552,0,0,0,164,237,0,0,1,0,3,3,2,0,0,0,3,3,0,0,Thursday July 06 2017 07:12:20
2,0,1,3,0,0,2,0,0,3,1,0,127,0,307,503,0,0,170,0,0,172,41,0,2,0,1,2,0,0,2,0,0,3,1,0,Thursday July 06 2017 07:15:20
5,0,6,1,1,0,3,0,2,2,5,0,476,0,3208,52,40,0,240,0,104,103,230,0,4,0,3,1,1,0,3,0,1,1,4,0,Thursday July 06 2017 07:18:20
4,0,0,2,0,0,4,0,2,0,1,0,367,0,0,1552,0,0,796,0,104,0,40,0,2,0,0,2,0,0,3,0,2,0,1,0,Thursday July 06 2017 07:21:20
0,1,0,1,4,0,0,0,0,0,1,1,0,52,0,124,4450,0,0,0,0,0,40,124,0,1,0,1,1,0,0,0,0,0,1,1,Thursday July 06 2017 07:24:20
0,2,0,5,0,0,1,0,2,7,0,0,0,172,0,10091,0,0,221,0,172,545,0,0,0,2,0,3,0,0,1,0,2,5,0,0,Thursday July 06 2017 07:27:20
1,0,0,0,13,0,3,0,0,0,4,0,69,0,0,0,10291,0,482,0,0,0,172,0,1,0,0,0,11,0,3,0,0,0,3,0,Thursday July 06 2017 07:30:20
3,0,0,0,6,5,2,0,0,0,8,1,186,0,0,0,5476,11822,183,0,0,0,1026,78,1,0,0,0,6,2,2,0,0,0,5,1,Thursday July 06 2017 07:33:20
1,2,0,4,2,0,1,0,0,6,2,1,62,2171,0,4790,1552,0,78,0,0,823,133,52,1,2,0,3,2,0,1,0,0,6,2,1,Thursday July 06 2017 07:36:20
2,0,1,3,1,0,1,1,0,4,0,0,211,0,104,3206,86,0,71,104,0,238,0,0,2,0,1,3,1,0,1,1,0,4,0,0,Thursday July 06 2017 07:39:20
3,0,0,3,4,1,5,1,0,4,3,1,360,0,0,405,4576,1420,685,76,0,208,292,52,3,0,0,2,2,1,3,1,0,4,1,1,Thursday July 06 2017 07:42:20
2,0,0,1,6,0,2,0,0,1,9,1,138,0,0,1500,7597,0,178,0,0,40,454,64,1,0,0,1,3,0,2,0,0,1,3,1,Thursday July 06 2017 07:45:20
3,0,0,1,2,61,5,0,2,0,0,36,424,0,0,40,3000,89735,409,0,104,0,0,1942,3,0,0,1,1,8,3,0,2,0,0,6,Thursday July 06 2017 07:48:20
1,0,0,0,4,3,1,0,0,0,0,0,64,0,0,0,2752,3969,86,0,0,0,0,0,1,0,0,0,4,1,1,0,0,0,0,0,Thursday July 06 2017 07:51:20
7,1,0,0,0,3,3,1,0,0,2,2,700,46,0,0,0,201,243,81,0,0,81,104,3,0,0,0,0,2,2,1,0,0,2,1,Thursday July 06 2017 07:54:20
5,1,1,0,0,7,2,0,2,0,0,8,286,152,1500,0,0,364,409,0,104,0,0,10673,3,1,1,0,0,1,2,0,2,0,0,2,Thursday July 06 2017 07:57:20
3,0,1,0,0,3,0,1,0,0,2,2,206,0,52,0,0,2559,0,52,0,0,80,116,2,0,1,0,0,2,0,1,0,0,2,2,Thursday July 06 2017 08:00:20
2,0,0,0,7,1,2,0,1,0,10,2,126,0,0,0,2040,52,382,0,52,0,434,104,2,0,0,0,5,1,1,0,1,0,9,1,Thursday July 06 2017 08:03:20
4,0,0,3,7,1,0,0,0,5,2,1,355,0,0,3052,300,52,0,0,0,1255,80,173,4,0,0,3,1,1,0,0,0,5,1,1,Thursday July 06 2017 08:06:20
0,2,0,0,0,2,3,0,0,0,1,0,0,228,0,0,0,1743,356,0,0,0,41,0,0,2,0,0,0,2,3,0,0,0,1,0,Thursday July 06 2017 08:09:20
0,1,4,4,0,7,0,4,1,2,0,4,0,44,176,176,0,501,0,160,40,277,0,160,0,0,0,1,0,1,0,0,0,2,0,0,Thursday July 06 2017 08:12:20
0,1,1,1,4,2,4,2,1,0,4,4,0,448,60,52,184,3000,562,388,52,0,160,234,0,1,1,1,2,1,2,2,1,0,1,2,Thursday July 06 2017 08:15:20
5,0,0,10,0,0,2,0,1,6,0,0,571,0,0,8078,0,0,203,0,52,324,0,0,3,0,0,7,0,0,2,0,1,6,0,0,Thursday July 06 2017 08:18:20
2,3,4,12,6,11,4,2,3,9,5,3,363,132,1668,15248,2598,6328,426,1048,140,917,405,144,2,0,3,7,6,4,3,0,1,7,4,1,Thursday July 06 2017 08:21:20
2,0,3,6,2,0,6,0,2,7,5,0,218,0,1343,372,279,0,808,0,143,826,259,0,2,0,3,6,1,0,6,0,2,7,2,0,Thursday July 06 2017 08:24:20
3,0,2,0,0,0,0,0,3,1,0,0,204,0,5896,0,0,0,0,0,183,52,0,0,2,0,2,0,0,0,0,0,2,1,0,0,Thursday July 06 2017 08:27:20
5,2,3,10,0,5,5,5,2,5,0,2,602,127,3537,2119,0,220,779,428,104,200,0,136,3,0,3,8,0,0,4,0,2,1,0,1,Thursday July 06 2017 08:30:20
0,2,4,0,3,0,1,0,3,1,2,0,0,104,176,0,132,0,122,0,132,93,92,0,0,2,1,0,0,0,1,0,2,1,0,0,Thursday July 06 2017 08:33:20
3,1,2,1,2,0,4,2,2,0,2,0,202,108,4448,52,191,0,482,974,112,0,80,0,1,0,1,1,2,0,4,2,2,0,1,0,Thursday July 06 2017 08:36:20
1,6,4,4,0,3,4,3,1,4,1,1,63,353,4552,5836,0,132,600,132,52,271,40,76,1,2,2,4,0,1,2,0,1,2,1,1,Thursday July 06 2017 08:39:20
7,3,5,0,0,0,9,0,4,1,2,0,577,2556,7484,0,0,0,1253,0,172,60,84,0,3,3,2,0,0,0,1,0,2,1,0,0,Thursday July 06 2017 08:42:20
5,0,1,0,0,0,5,1,0,0,1,0,400,0,60,0,0,0,472,78,0,0,166,0,4,0,1,0,0,0,3,1,0,0,1,0,Thursday July 06 2017 08:45:20
2,0,0,1,0,0,5,0,0,2,0,2,149,0,0,1500,0,0,586,0,0,92,0,180,2,0,0,1,0,0,3,0,0,2,0,2,Thursday July 06 2017 08:48:20
1,0,0,0,0,0,2,0,1,0,0,0,56,0,0,0,0,0,182,0,52,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,Thursday July 06 2017 08:51:20
1,1,1,0,0,1,2,0,1,0,1,1,66,1500,52,0,0,2948,252,0,52,0,40,52,1,1,1,0,0,1,2,0,1,0,1,1,Thursday July 06 2017 08:54:20
2,1,3,0,1,1,2,0,1,0,1,0,333,92,1580,0,1500,52,322,0,40,0,92,0,2,1,1,0,1,1,1,0,1,0,1,0,Thursday July 06 2017 08:57:20
3,1,0,0,0,0,2,0,1,0,0,0,420,508,0,0,0,0,159,0,508,0,0,0,2,1,0,0,0,0,2,0,1,0,0,0,Thursday July 06 2017 09:00:20
2,0,0,0,2,0,1,0,0,0,1,1,189,0,0,0,3000,0,160,0,0,0,41,40,2,0,0,0,2,0,1,0,0,0,1,1,Thursday July 06 2017 09:03:20
