Ninputpackets_192.168.10.3,Ninputpackets_192.168.10.50,Ninputpackets_192.168.10.51,Ninputpackets_192.168.10.19,Ninputpackets_192.168.10.9,Ninputpackets_192.168.10.25,Noutputpackets_192.168.10.3,Noutputpackets_192.168.10.50,Noutputpackets_192.168.10.51,Noutputpackets_192.168.10.19,Noutputpackets_192.168.10.9,Noutputpackets_192.168.10.25,inputbytes_192.168.10.3,inputbytes_192.168.10.50,inputbytes_192.168.10.51,inputbytes_192.168.10.19,inputbytes_192.168.10.9,inputbytes_192.168.10.25,outputbytes_192.168.10.3,outputbytes_192.168.10.50,outputbytes_192.168.10.51,outputbytes_192.168.10.19,outputbytes_192.168.10.9,outputbytes_192.168.10.25,inputuniqueIPs_192.168.10.3,inputuniqueIPs_192.168.10.50,inputuniqueIPs_192.168.10.51,inputuniqueIPs_192.168.10.19,inputuniqueIPs_192.168.10.9,inputuniqueIPs_192.168.10.25,outputuniqueIPs_192.168.10.3,outputuniqueIPs_192.168.10.50,outputuniqueIPs_192.168.10.51,outputuniqueIPs_192.168.10.19,outputuniqueIPs_192.168.10.9,outputuniqueIPs_192.168.10.25,Time
3727,389,1465,6066,5699,120,3479,383,1246,5110,4452,198,318640,116532,1636683,7807102,5601034,25303,472798,46362,291383,581170,526747,43285,12,2,17,99,46,2,11,3,17,100,46,3,Wednesday July 05 2017 02:12:42
1993,543,430,1660,431,210,1941,597,483,1437,544,268,198443,139806,63586,2118032,46032,194046,249164,95798,61517,144083,51139,24609,11,3,15,46,38,2,11,3,16,46,39,3,Wednesday July 05 2017 02:15:42
934,435,191,520,147,479,940,438,190,523,161,496,97945,159496,50077,513891,47637,418814,136644,49570,29767,58932,33591,63418,10,5,7,35,3,9,11,5,7,35,4,10,Wednesday July 05 2017 02:18:42
3921,574,1324,88,93,119,3838,579,1104,94,86,197,347897,140026,1916417,10943,17654,22788,516519,87815,119227,7908,7913,42478,13,3,9,21,4,1,14,3,9,21,4,2,Wednesday July 05 2017 02:21:42
1489,812,117,1551,843,50,1396,876,129,1333,806,99,183275,232256,40735,2048652,361488,6260,210936,124850,16278,170047,100082,8992,15,8,3,32,24,1,16,8,4,33,24,2,Wednesday July 05 2017 02:24:42
3559,694,596,4691,1619,3008,3452,725,743,3261,1526,2692,338504,229805,103892,6672868,1588541,3433870,452145,109017,96398,354437,150610,312363,11,6,8,75,18,38,10,8,9,77,18,38,Wednesday July 05 2017 02:27:42
999,337,78,1466,179,173,946,360,78,1633,161,230,96196,93631,28056,460698,95551,144822,137650,46025,8890,186298,16349,28690,12,4,1,83,6,3,12,4,1,83,6,4,Wednesday July 05 2017 02:30:42
3737,551,2483,1841,2526,343,3636,563,2164,1668,1844,381,305308,133064,2971083,1760207,3599132,323113,455764,84188,238680,225888,149203,59031,11,3,28,47,17,11,11,3,29,47,17,12,Wednesday July 05 2017 02:33:42
1169,465,200,1150,3300,65,1101,488,228,1118,2267,114,99683,51886,45694,790485,4482593,19432,127427,92093,23015,128236,175573,14890,12,2,6,37,18,2,13,2,7,37,18,2,Wednesday July 05 2017 02:36:42
3561,610,81,166,1209,3469,3419,659,90,170,1181,3600,352681,131035,32538,28896,704869,3779776,504423,125820,10288,36851,133254,438116,13,3,2,20,27,53,15,3,3,20,30,54,Wednesday July 05 2017 02:39:42
1710,610,224,551,427,1188,1617,624,220,471,471,1302,182852,159598,54438,469048,82993,1192326,244211,92500,44015,42469,68550,184597,10,4,2,25,29,24,10,5,2,25,29,25,Wednesday July 05 2017 02:42:42
2842,471,3123,1889,143,1549,2580,519,3018,1654,165,1327,288926,116309,2417664,1866523,50025,1823060,346385,85534,425389,152614,13892,153170,13,3,56,57,7,7,13,3,56,57,7,8,Wednesday July 05 2017 02:45:42
2747,7766,2700,2011,3768,1632,2886,3099,2616,1776,3256,1544,326463,1233760,1978766,2241902,3335991,2098402,424300,386053,301579,220723,326767,133904,13,4,48,58,42,43,14,4,49,58,42,44,Wednesday July 05 2017 02:48:42
3824,4767,5297,328,222,1591,3437,1695,3541,388,271,1410,372657,900355,8898659,40786,42267,2089922,477745,146294,464718,39720,25787,190012,16,2,28,41,16,24,17,4,28,41,16,24,Wednesday July 05 2017 02:51:42
2527,5191,2772,1882,3037,319,2443,1784,2361,1366,2662,425,254584,993487,2926303,2362259,2487798,253743,320724,163926,245211,168048,282517,43754,13,3,25,40,60,22,14,3,25,40,60,22,Wednesday July 05 2017 02:54:42
1518,5552,159,545,438,117,1417,1798,165,636,504,194,170626,1071512,36481,43969,34283,43007,202176,161272,18887,67326,34057,27541,13,3,2,46,42,4,13,5,2,47,43,4,Wednesday July 05 2017 02:57:42
5975,5219,772,6333,1304,95,5711,1644,773,6013,1094,149,514752,1017020,750277,4950185,1631082,8836,708459,138226,78288,816610,88901,32030,12,2,7,147,11,1,13,2,7,148,11,2,Wednesday July 05 2017 03:00:42
2187,5960,11165,210,36,75,2113,2322,9186,224,53,139,217848,1093958,15386087,35574,6265,19930,290660,261015,1114338,24422,3736,18795,13,4,93,28,7,2,13,5,93,28,7,3,Wednesday July 05 2017 03:03:42
2959,5153,1257,161,6558,1181,2865,1526,1592,179,6254,1258,259329,978646,455193,22955,4295340,1069954,358705,117520,355981,36238,795609,148850,12,1,57,16,173,26,15,1,57,16,173,25,Wednesday July 05 2017 03:06:42
1123,2199,1053,32,2,101,1009,1553,968,48,2,187,141159,342949,1328133,6435,152,26170,143433,347999,217426,6092,152,22407,11,5,1,19,0,5,12,5,1,19,0,5,Wednesday July 05 2017 03:09:42
4742,2357,2495,9,229,3661,4227,1065,2287,20,240,3598,432735,366230,2879137,712,65422,3997153,589859,146858,353518,1546,52142,417979,9,5,14,7,9,66,10,6,14,8,9,66,Wednesday July 05 2017 03:12:42
6655,6507,842,2411,39,276,5854,1383,918,2269,51,458,577149,1013834,366630,1806308,2236,35410,821234,145959,230539,330900,2445,60564,14,1,2,68,7,31,14,1,3,68,7,32,Wednesday July 05 2017 03:15:42
2344,1903,6172,168,188,1517,2063,1927,4600,205,214,958,227530,285416,7900537,9662,74917,2596297,273199,802475,654681,10324,17585,90412,11,5,60,48,5,11,13,5,62,47,5,12,Wednesday July 05 2017 03:18:42
2282,8012,1200,58,94,72,2104,1640,1412,86,85,134,236158,1171704,370836,12456,17480,19850,264090,163759,232727,9658,8655,16428,12,2,54,10,1,2,12,3,54,10,1,2,Wednesday July 05 2017 03:21:42
3415,8048,1192,219,69,77,3162,2142,1203,231,72,144,399946,952831,1446696,41984,9420,20918,473599,747746,271132,55334,24837,17240,11,4,10,15,2,1,11,5,10,15,2,2,Wednesday July 05 2017 03:24:42
4208,1324,684,3020,30,93,3943,990,785,3034,38,174,375721,276998,285585,1962488,3754,8658,496313,109353,246782,307198,9015,35484,11,4,4,72,2,1,11,3,5,73,2,5,Wednesday July 05 2017 03:27:42
3083,4910,986,3340,27,77,2837,1503,1120,2601,21,162,331325,515196,368807,4735069,5792,20098,433945,506283,395102,246764,2291,17819,12,4,5,62,1,2,12,4,5,62,1,6,Wednesday July 05 2017 03:30:42
2803,4230,1538,754,1432,41,2538,1403,1338,849,1294,105,287568,581941,1415579,55060,1340288,6637,347495,492351,295146,74559,124700,8526,16,4,6,41,21,2,16,3,7,41,21,6,Wednesday July 05 2017 03:33:42
4319,431,979,21,2227,72,3895,624,872,32,1880,157,460677,78388,1249501,1624,2149084,20092,586864,320773,177484,2458,180452,17400,11,4,6,17,39,2,12,4,6,17,39,5,Wednesday July 05 2017 03:36:42
4133,545,476,29,3854,1648,3726,628,509,29,3366,1264,410943,136752,109461,2940,3247804,2456883,526480,102743,103142,1980,341538,117537,10,3,2,11,86,8,11,3,2,11,86,10,Wednesday July 05 2017 03:39:42
1889,179245,414,14,875,149,1746,143282,438,25,1009,274,202027,18850984,124340,1092,112578,24375,248441,270364183,98955,1926,92736,44808,10,3,3,12,53,8,10,4,3,12,53,10,Wednesday July 05 2017 03:42:42
2212,212345,366,2484,3381,1077,1907,171286,396,2281,2767,815,253402,22345261,89532,2531311,5586824,1498672,289259,322301019,86904,303066,191793,89269,10,6,1,70,21,14,10,6,1,70,21,15,Wednesday July 05 2017 03:45:42
2869,202799,256,145,4769,814,2428,164187,259,156,3424,805,313699,21271477,62466,22068,5511602,814442,374074,309442983,57503,34956,335178,95556,8,8,3,13,44,17,7,9,3,14,44,17,Wednesday July 05 2017 03:48:42
2323,217245,114,3344,1084,360,2090,174818,121,3119,1103,386,232892,22555259,36565,3170612,951782,442576,270694,329542356,12594,459099,138214,60896,14,1,5,52,43,2,14,3,5,53,43,2,Wednesday July 05 2017 03:51:42
4020,218027,66,1605,1334,43,3662,175963,64,1818,1166,85,404366,22562504,20092,617298,1573860,5616,506935,331166340,7030,191601,115469,7964,12,5,1,69,29,1,13,5,1,70,30,1,Wednesday July 05 2017 03:54:42
3104,216969,271,964,478,1020,2847,172641,294,896,546,1146,323757,22331675,76421,1107158,63901,989256,402708,325782139,36287,93434,65451,140752,12,2,2,44,21,16,13,3,3,45,21,17,Wednesday July 05 2017 03:57:42
2308,3951,1015,191,5877,192,2123,2320,941,250,4221,282,220044,347871,1159774,11017,7564408,71936,297835,3758750,110646,35276,323153,49738,13,4,24,18,48,2,14,4,25,19,48,3,Wednesday July 05 2017 04:00:42
1544,540,427,18,124,36,1458,613,459,29,168,80,165787,115768,43551,1396,12801,5200,207613,84411,49477,2230,13678,9554,9,5,21,15,16,1,9,6,21,15,16,1,Wednesday July 05 2017 04:03:42
4528,405,3181,1967,6381,2016,4361,441,3086,1394,4877,1714,429712,119076,2329596,2862733,10147198,3030467,575607,59502,634312,160249,381049,184318,14,3,70,33,27,17,13,5,71,34,27,17,Wednesday July 05 2017 04:06:42
2861,22249,5123,263,182,43,2632,13308,5199,270,222,85,281194,2847307,4728652,14553,10350,5616,353470,23533504,812276,17401,11118,7964,11,2,101,25,19,1,11,2,101,25,19,2,Wednesday July 05 2017 04:09:42
2098,19230,2071,17,2973,866,1931,11177,1965,28,2728,770,209184,2274031,1884507,1320,1882183,1050048,266805,18911347,277735,2154,574262,136426,12,4,60,13,72,9,12,4,60,13,72,10,Wednesday July 05 2017 04:12:42
1036,15275,1054,650,537,77,970,9054,1019,593,597,160,122105,1812468,1015136,541843,27973,7569,122139,16060005,195002,110517,28674,14463,11,4,16,27,48,14,11,4,16,28,48,15,Wednesday July 05 2017 04:15:42
2312,11565,2228,224,2125,190,2157,7563,2311,264,2099,265,222693,1419320,1387824,13892,2872335,136177,283812,13311314,338623,19301,162521,31346,11,5,47,20,26,6,10,7,47,21,26,7,Wednesday July 05 2017 04:18:42
2181,345,2077,155,776,2572,1899,339,1464,195,737,2599,191872,113402,3399238,29080,384698,2737964,227319,56590,237429,52780,235363,282335,14,1,8,4,29,40,15,1,8,4,28,42,Wednesday July 05 2017 04:21:42
1852,613,3294,4020,72,82,1723,662,1663,3906,86,149,210920,165016,4694558,4131484,36366,21727,238181,103882,181289,563627,12683,18682,11,3,4,119,11,2,11,3,5,120,11,4,Wednesday July 05 2017 04:24:42
1430,397,236,1545,6539,121,1356,464,278,1725,5511,195,142475,82520,65753,87876,7392394,22834,175598,78353,53237,116999,483167,42614,12,2,2,100,61,1,12,2,4,100,61,2,Wednesday July 05 2017 04:27:42
1075,305,92,169,53,39,968,452,118,175,97,81,125794,74544,21348,36106,3031,5456,148267,61011,30838,20278,5816,7472,7,5,1,5,15,1,7,8,2,5,15,2,Wednesday July 05 2017 04:30:42
2660,888,4365,201,4395,60,2581,1163,4174,205,3274,120,280080,245498,4263246,119563,4409789,19222,373063,155888,758574,40758,346790,14900,6,7,88,15,39,1,4,11,88,16,39,2,Wednesday July 05 2017 04:33:42
1290,390,1020,109,562,251,1175,415,1138,126,504,264,142443,98326,87516,21439,271771,259920,184315,61514,101606,13108,40269,25252,11,2,70,14,25,4,12,2,70,14,25,4,Wednesday July 05 2017 04:36:42
1983,831,340,45,437,544,1873,903,432,47,341,498,233805,193548,92832,12906,297822,677086,272421,151253,103110,7593,52457,71713,13,5,5,5,9,3,13,6,5,5,9,5,Wednesday July 05 2017 04:39:42
2476,703,588,4300,2477,1088,2339,734,681,4244,2620,1129,260125,188936,242651,3898797,1654339,1229552,340553,111056,186222,659519,233597,128059,10,3,2,123,27,26,10,3,3,123,27,27,Wednesday July 05 2017 04:42:42
2806,699,1836,1679,129,222,2620,734,1707,1570,186,334,293921,114360,1709962,1836545,19400,33239,375678,131620,248754,207664,13472,33307,11,4,11,52,7,23,10,5,12,52,10,24,Wednesday July 05 2017 04:45:42
4744,826,156,5748,24,242,4242,855,163,5206,24,330,422393,222712,32568,5340305,9554,130099,580290,123472,34981,574378,2460,55535,9,4,6,115,1,7,9,4,7,115,1,8,Wednesday July 05 2017 04:48:42
3526,708,793,3241,6139,81,3391,788,675,2820,4634,159,310401,190768,669736,2998156,7337760,25449,413672,122182,104178,211430,370204,21202,11,4,12,68,38,2,12,5,12,68,38,2,Wednesday July 05 2017 04:51:42
2366,765,1288,7482,366,6613,2296,827,1107,6031,429,5999,234822,142458,1299857,10549874,22807,8345983,324518,145206,247857,575216,25211,663372,12,4,21,54,30,73,11,5,21,54,30,74,Wednesday July 05 2017 04:54:42
1328,687,389,4145,176,4574,1201,742,438,3884,176,4503,130830,131930,47816,3667086,34611,4810934,156986,126010,52655,360316,22954,527002,10,3,19,38,6,69,9,5,19,38,6,70,Wednesday July 05 2017 04:57:42
3080,858,257,6104,882,3057,2951,904,277,5505,804,2747,287953,207076,64742,6020115,541486,3826569,411831,146774,37477,915332,117396,308623,8,5,5,84,11,59,9,5,5,87,11,58,Wednesday July 05 2017 05:00:42
1804,774,316,1332,129,2018,1753,856,346,1437,148,2171,204008,128134,76896,768431,7634,1949224,256543,154431,60078,375825,7843,254879,10,3,6,30,10,59,10,3,6,30,10,59,Wednesday July 05 2017 05:03:42
1069,502,2693,967,217,105,1069,519,2210,1086,234,168,93473,109114,3773926,336853,66551,9738,163982,81232,280337,317770,20788,33546,10,3,42,16,4,2,11,3,43,16,4,4,Wednesday July 05 2017 05:06:42
2651,804,1318,1061,3444,37,2409,853,1433,1181,3080,71,283273,127088,267555,344190,2380405,5276,343517,156042,329467,329848,404850,6676,6,7,49,24,66,1,6,7,49,24,66,3,Wednesday July 05 2017 05:09:42
1351,632,397,8279,300,39,1289,661,450,6347,381,81,154688,107836,91877,11506313,18339,5456,154589,116934,237739,886681,27822,7472,11,4,9,58,38,2,10,5,9,59,38,3,Wednesday July 05 2017 05:12:42
1159,615,399,735,86,1320,1096,679,464,833,76,1407,125199,105072,97018,54515,17076,1417652,135484,121117,239167,71498,8288,149294,12,2,8,28,1,26,13,2,9,28,1,26,Wednesday July 05 2017 05:15:42
1228,1038,221,172,3491,133,1123,1084,218,173,2937,196,134650,231830,57098,28302,5074226,94888,168396,180770,54256,16581,228708,23665,7,5,8,12,28,5,9,5,8,12,28,6,Wednesday July 05 2017 05:18:42
974,598,1527,21,3424,95,933,650,1365,34,2725,149,155836,86742,1388403,1824,5673474,8840,165850,116534,196898,4847,150601,32030,13,2,23,9,21,1,14,2,23,9,21,1,Wednesday July 05 2017 05:21:42
830,469,520,102,1548,37,750,497,544,111,1107,68,99271,54796,132936,19392,2512774,5276,92010,96728,146165,11662,67744,6458,9,6,21,2,2,1,9,7,21,3,2,1,Wednesday July 05 2017 05:24:42
1400,928,1163,127,1154,71,1243,977,962,139,890,155,196445,202272,870702,25548,1474977,20232,208516,165312,239281,13843,104888,19936,7,6,13,9,5,1,5,9,13,9,5,3,Wednesday July 05 2017 05:27:42
636,449,525,50,0,42,662,503,521,44,0,84,62312,48356,114606,8152,0,5540,82882,93587,135833,4063,0,7888,10,4,12,10,0,1,10,5,12,10,0,1,Wednesday July 05 2017 05:30:42
1144,944,2813,98,92,89,1088,1013,2331,120,82,132,185592,182318,3358971,19356,17616,8500,227571,172236,399663,14913,8864,30524,6,8,44,3,0,1,5,9,44,3,0,2,Wednesday July 05 2017 05:33:42
1172,433,2502,105,1231,39,1091,444,2536,103,1192,81,97747,83788,1054938,19860,646236,5456,129694,72838,425097,11164,169480,7472,7,4,53,9,25,1,8,5,53,9,25,1,Wednesday July 05 2017 05:36:42
1190,571,4259,281,179,37,1170,618,4080,305,230,94,141158,82014,3378521,76230,18829,5276,175389,112234,654392,45899,17876,11047,10,2,63,10,17,1,7,5,63,10,17,3,Wednesday July 05 2017 05:39:42
1233,365,3215,93,205,67,1144,393,3365,104,233,153,149661,76404,1721503,18604,59991,20012,181952,63531,603286,11242,45992,17742,6,7,70,1,5,1,6,8,71,1,5,2,Wednesday July 05 2017 05:42:42
1138,713,2519,98,2407,104,1141,759,2625,109,2315,168,146232,116216,1338970,18908,1318853,25682,151734,136052,432465,14027,250453,20360,14,5,67,8,44,1,15,5,68,8,44,1,Wednesday July 05 2017 05:45:42
651,738,2224,113,284,125,607,786,2206,116,340,200,79751,130010,1662892,24392,35565,28672,102671,135170,286396,13233,43986,43362,8,8,54,1,27,1,7,9,55,1,27,2,Wednesday July 05 2017 05:48:42
226,644,328,89,23,43,235,693,388,95,24,98,39651,101024,48810,19656,5923,5616,41440,125669,36737,11390,2240,11136,8,6,32,1,1,1,9,7,32,1,1,1,Wednesday July 05 2017 05:51:42
792,358,588,10,70,37,745,382,592,21,61,68,96120,112800,287380,644,17583,5276,91432,51709,81822,1754,5945,6458,11,2,18,4,3,1,10,5,18,4,3,1,Wednesday July 05 2017 05:54:42
1156,528,627,117,23,39,1123,575,640,139,30,81,121723,58280,363545,24720,3460,5456,139759,109442,88254,17292,8770,7472,6,5,15,7,2,1,6,6,15,7,2,2,Wednesday July 05 2017 05:57:42
484,466,237,6,112,116,474,491,253,20,97,192,56162,88024,37284,456,19413,23020,70117,81246,21213,1481,10592,40594,9,6,12,4,1,1,11,6,13,6,1,1,Wednesday July 05 2017 06:00:42
2099,176,471,6,9490,41,2048,171,506,17,8408,85,172413,53712,215262,484,12077808,5436,232256,15776,55913,1318,864824,10122,10,3,14,4,84,1,10,4,15,4,84,2,Wednesday July 05 2017 06:03:42
1174,526,1518,7,536,101,1143,549,1303,19,607,155,125853,170156,1668528,634,43381,9580,157937,68635,151702,1174,77153,32498,7,7,28,1,41,1,7,8,29,2,41,1,Wednesday July 05 2017 06:06:42
1823,353,988,24,308,303,1682,369,1043,46,327,383,194297,77338,477913,6865,71576,271101,243159,58432,102261,7078,45632,44194,12,3,31,1,8,9,11,5,31,1,8,9,Wednesday July 05 2017 06:09:42
3638,571,518,689,1377,95,3337,572,538,697,1134,149,331150,177938,192745,624768,1536906,8838,436053,75480,84025,71801,118793,32030,8,4,15,17,8,2,7,5,15,18,8,3,Wednesday July 05 2017 06:12:42
2585,178,2859,19,5,1453,2350,163,2616,27,6,1788,235325,54756,2657895,1548,296,1051608,318365,15930,343151,1684,314,223498,11,2,66,8,1,20,12,2,66,8,1,20,Wednesday July 05 2017 06:15:42
1374,416,327,1703,128,125,1275,449,415,1564,121,202,131508,99482,70450,1455574,19394,26708,167486,67551,36198,162077,30914,41186,13,5,32,38,0,3,15,5,32,38,0,3,Wednesday July 05 2017 06:18:42
3293,615,117,10804,4360,894,3208,620,123,10211,3917,1056,321339,216818,30310,8796527,4124305,741769,436311,70444,31618,1362400,457528,112432,9,5,3,190,55,20,10,5,3,190,55,20,Wednesday July 05 2017 06:21:42
2285,397,3776,2427,512,76,2152,387,3435,2103,560,133,241338,135598,3641174,3176027,35375,23516,307637,47226,441818,226501,60016,16906,13,1,61,51,39,4,11,3,61,50,39,6,Wednesday July 05 2017 06:24:42
2337,586,2785,411,133,1608,2102,625,2424,454,122,1588,205509,118810,3178940,46225,26090,1961113,279866,100932,317967,31524,19079,200989,9,4,74,18,2,27,9,5,74,18,2,29,Wednesday July 05 2017 06:27:42
2865,436,1654,6409,1355,136,2660,462,1652,4090,1204,260,265839,156664,784751,10469843,790147,10669,373921,55089,223615,344478,155739,17461,9,3,52,37,15,22,10,3,52,37,15,23,Wednesday July 05 2017 06:30:42
2158,514,3868,407,901,131,2078,591,3819,508,852,203,225054,155388,3663039,49882,746576,23580,304481,83676,704687,38847,101405,40460,8,5,103,28,25,3,9,6,103,28,25,2,Wednesday July 05 2017 06:33:42
1460,588,1156,268,326,43,1322,637,1245,309,343,85,155979,94708,87503,69814,73938,5616,206212,111500,91836,45300,26667,7964,10,5,78,13,9,1,11,5,78,14,9,1,Wednesday July 05 2017 06:36:42
2022,612,234,2957,2706,2145,1934,640,235,2842,2276,2180,258576,154122,61120,2594025,2731832,2700094,312121,101826,36004,487555,273455,297725,13,0,5,71,35,24,13,1,6,71,35,26,Wednesday July 05 2017 06:39:42
2183,541,1691,600,1778,116,2079,586,1565,712,1565,214,206922,131084,3021258,50276,1780714,22958,257650,88745,357925,58335,161049,41590,9,5,5,58,46,2,9,6,6,58,46,3,Wednesday July 05 2017 06:42:42
2819,396,962,17,2110,970,2795,402,1051,30,2079,794,275654,98070,736338,946,685403,1246689,362007,57928,315234,4322,225957,166570,10,4,4,2,52,8,11,4,4,2,52,8,Wednesday July 05 2017 06:45:42
3176,594,819,3316,1795,49,3111,650,1056,2734,1506,91,258645,122178,332499,3738759,2188550,6356,400044,109856,321138,304369,115922,8432,11,1,5,35,19,2,10,2,6,35,19,3,Wednesday July 05 2017 06:48:42
2599,639,857,318,1615,2815,2541,664,1058,377,1168,2022,247347,153422,234315,18412,1714013,4024687,338782,94059,281014,22424,228799,232198,11,2,9,22,20,30,12,3,9,22,20,30,Wednesday July 05 2017 06:51:42
2764,657,594,122,200,80,2680,729,744,130,176,132,298202,104460,247801,21283,110731,21400,400459,137041,219622,13401,28620,17330,13,4,5,11,14,3,13,5,5,11,15,3,Wednesday July 05 2017 06:54:42
3620,824,463,1306,6292,43,3529,878,514,1242,5863,85,327665,219770,120381,1190840,3973753,5580,459609,131758,141947,164622,750357,7940,9,5,3,18,96,2,10,6,3,18,96,2,Wednesday July 05 2017 06:57:42
2163,370,312,390,3844,123,2110,369,349,513,3006,186,213590,111924,90060,228242,3837630,22990,271815,44418,86412,74180,286698,39191,9,5,2,21,63,2,7,8,2,22,63,2,Wednesday July 05 2017 07:00:42
2915,895,223,114,683,441,2738,988,235,125,751,415,262418,144658,74521,20634,115135,484746,359441,181530,73187,12885,73937,55839,7,6,2,2,32,3,6,7,2,2,32,4,Wednesday July 05 2017 07:03:42
1454,628,581,667,1709,112,1425,682,640,552,1456,173,140597,154210,200001,1184115,1921850,10054,178028,103743,152798,89387,158556,33622,8,3,3,9,26,5,9,3,4,8,26,5,Wednesday July 05 2017 07:06:42
3479,574,724,92,2881,537,3433,587,738,121,2359,543,400049,147142,588715,20193,2493263,523390,511166,88422,201520,26375,249684,72452,12,1,3,6,52,11,13,1,3,6,52,11,Wednesday July 05 2017 07:09:42
3551,800,1360,100,780,319,3364,845,1368,98,815,380,345752,162900,1286378,19060,137418,343181,457618,143030,427469,10760,113012,45751,7,7,3,8,37,6,7,7,3,8,37,7,Wednesday July 05 2017 07:12:42
2717,716,481,8983,1296,4697,2701,751,508,6886,1098,3021,272382,189268,169886,11181561,1538029,6994634,355895,112134,142890,1044459,120033,245378,14,2,3,116,17,16,13,3,3,116,17,17,Wednesday July 05 2017 07:15:42
2105,479,776,1108,1865,444,2102,511,840,1331,1904,601,180028,128476,247605,74412,832956,191724,254216,75433,284768,126425,245277,97891,11,3,3,91,42,26,13,4,3,91,42,26,Wednesday July 05 2017 07:18:42
2240,1023,511,177,5534,1660,2168,1085,552,200,4957,1532,250523,216753,127967,29479,5406888,2119699,329675,182254,135217,25188,670274,151079,9,4,3,8,97,26,10,4,3,8,97,27,Wednesday July 05 2017 07:21:42
2900,793,729,1843,7291,112,2968,859,679,1658,5310,196,350170,200067,861891,1650554,10238937,22582,411015,165056,131367,232593,501924,39590,11,2,2,44,38,2,11,3,2,44,38,6,Wednesday July 05 2017 07:24:42
4187,614,470,249,2704,2776,4044,635,506,280,2535,3044,417933,197922,118867,17079,1902860,2424213,617751,85660,107792,22275,438979,341975,13,4,2,25,41,26,14,4,2,25,41,28,Wednesday July 05 2017 07:27:42
10374,981,463,153,628,186,10180,1107,501,165,581,281,893721,150084,141427,27395,629167,39978,1762108,209923,169882,19832,43374,31113,10,4,2,10,22,15,10,4,2,11,22,15,Wednesday July 05 2017 07:30:42
4556,616,990,2918,712,111,4443,665,1066,3006,649,174,458170,163470,335332,2577779,509702,10157,684463,103260,328679,318680,52110,33689,10,5,3,36,13,2,12,5,3,36,13,3,Wednesday July 05 2017 07:33:42
