Ninputpackets_192.168.10.3,Ninputpackets_192.168.10.50,Ninputpackets_192.168.10.51,Ninputpackets_192.168.10.19,Ninputpackets_192.168.10.9,Ninputpackets_192.168.10.25,Noutputpackets_192.168.10.3,Noutputpackets_192.168.10.50,Noutputpackets_192.168.10.51,Noutputpackets_192.168.10.19,Noutputpackets_192.168.10.9,Noutputpackets_192.168.10.25,inputbytes_192.168.10.3,inputbytes_192.168.10.50,inputbytes_192.168.10.51,inputbytes_192.168.10.19,inputbytes_192.168.10.9,inputbytes_192.168.10.25,outputbytes_192.168.10.3,outputbytes_192.168.10.50,outputbytes_192.168.10.51,outputbytes_192.168.10.19,outputbytes_192.168.10.9,outputbytes_192.168.10.25,inputuniqueIPs_192.168.10.3,inputuniqueIPs_192.168.10.50,inputuniqueIPs_192.168.10.51,inputuniqueIPs_192.168.10.19,inputuniqueIPs_192.168.10.9,inputuniqueIPs_192.168.10.25,outputuniqueIPs_192.168.10.3,outputuniqueIPs_192.168.10.50,outputuniqueIPs_192.168.10.51,outputuniqueIPs_192.168.10.19,outputuniqueIPs_192.168.10.9,outputuniqueIPs_192.168.10.25,Time
4,221,0,2,2,0,3,187,0,0,1,0,364,23839,0,1617,1582,0,384,380993,0,0,40,0,3,2,0,2,2,0,3,2,0,0,1,0,Wednesday July 05 2017 03:54:43
3,234,0,1,1,0,3,186,0,1,0,1,189,24929,0,52,40,0,709,379460,0,52,0,52,3,1,0,1,1,0,1,3,0,1,0,1,Wednesday July 05 2017 03:57:43
3,0,0,0,5,1,0,0,1,0,2,0,206,0,0,0,3991,1437,0,0,52,0,111,0,3,0,0,0,4,1,0,0,1,0,2,0,Wednesday July 05 2017 04:00:43
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Wednesday July 05 2017 04:03:43
7,0,3,2,7,0,4,1,2,4,6,4,602,0,1592,1846,7633,0,468,52,80,215,240,264,6,0,3,2,2,0,4,0,1,2,1,3,Wednesday July 05 2017 04:06:43
3,26,7,1,0,0,5,12,5,0,0,0,202,2532,5513,76,0,0,479,10029,803,0,0,0,3,1,5,1,0,0,3,1,3,0,0,0,Wednesday July 05 2017 04:09:43
2,19,3,0,1,1,1,15,1,0,5,0,131,3930,1592,0,282,52,77,39932,52,0,821,0,1,1,3,0,1,1,1,2,1,0,4,0,Wednesday July 05 2017 04:12:43
0,17,2,0,0,0,0,8,0,0,0,2,0,1651,104,0,0,0,0,10632,0,0,0,130,0,1,2,0,0,0,0,1,0,0,0,2,Wednesday July 05 2017 04:15:43
5,12,1,0,1,0,0,7,2,0,4,1,326,1469,1500,0,40,0,0,14718,104,0,213,52,4,1,1,0,1,0,0,1,2,0,2,1,Wednesday July 05 2017 04:18:43
3,3,0,0,0,2,3,0,2,1,0,2,250,162,0,0,0,3229,316,0,1250,58,0,111,3,2,0,0,0,2,2,0,2,1,0,1,Wednesday July 05 2017 04:21:43
1,0,3,8,0,0,0,0,2,2,0,0,139,0,4314,4686,0,0,0,0,104,965,0,0,1,0,1,7,0,0,0,0,1,2,0,0,Wednesday July 05 2017 04:24:43
2,0,0,3,5,0,0,0,0,0,9,0,133,0,0,156,8960,0,0,0,0,0,645,0,1,0,0,3,4,0,0,0,0,0,6,0,Wednesday July 05 2017 04:27:43
1,0,0,0,0,0,1,1,0,0,0,0,62,0,0,0,0,0,138,52,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Wednesday July 05 2017 04:30:43
7,0,3,0,6,0,2,3,4,0,2,1,567,0,4508,0,6149,0,210,145,368,0,109,48,5,0,2,0,3,0,2,3,2,0,1,1,Wednesday July 05 2017 04:33:43
2,2,1,0,1,0,1,0,1,0,1,1,114,159,52,0,86,0,51,0,40,0,108,40,2,2,1,0,1,0,1,0,1,0,0,1,Wednesday July 05 2017 04:36:43
1,0,0,0,0,0,5,0,2,0,2,0,68,0,0,0,0,0,793,0,270,0,92,0,1,0,0,0,0,0,4,0,1,0,2,0,Wednesday July 05 2017 04:39:43
1,2,0,2,2,0,1,0,0,1,1,1,66,395,0,1552,1540,0,70,0,0,52,52,66,1,1,0,2,2,0,1,0,0,1,1,1,Wednesday July 05 2017 04:42:43
3,1,3,4,0,1,2,0,1,2,0,0,318,136,1592,4561,0,52,243,0,388,266,0,0,2,1,3,3,0,1,2,0,1,2,0,0,Wednesday July 05 2017 04:45:43
5,1,0,6,0,1,2,1,1,8,1,0,452,40,0,7492,0,52,383,52,135,1057,40,0,4,1,0,6,0,1,1,1,1,8,1,0,Wednesday July 05 2017 04:48:43
1,0,0,4,2,0,4,0,0,2,1,0,224,0,0,4245,4460,0,374,0,0,104,40,0,1,0,0,2,2,0,3,0,0,1,1,0,Wednesday July 05 2017 04:51:43
4,0,2,8,0,7,4,0,0,6,1,7,263,0,112,11806,0,7612,731,0,0,352,86,478,2,0,2,7,0,5,3,0,0,3,1,7,Wednesday July 05 2017 04:54:43
1,1,0,2,1,8,0,2,2,6,1,6,70,51,0,104,52,10422,0,128,104,1875,51,377,1,1,0,2,1,7,0,2,2,5,1,4,Wednesday July 05 2017 04:57:43
1,0,1,3,1,3,3,3,0,4,0,1,65,0,52,292,52,3747,607,188,0,224,0,52,1,0,1,3,1,3,2,2,0,4,0,1,Wednesday July 05 2017 05:00:43
1,2,0,0,0,0,2,0,0,5,0,1,59,166,0,0,0,0,274,0,0,783,0,174,1,2,0,0,0,0,2,0,0,5,0,1,Wednesday July 05 2017 05:03:43
1,1,4,1,0,0,1,0,2,2,0,0,40,52,3317,60,0,0,124,0,104,278,0,0,1,1,4,1,0,0,1,0,2,2,0,0,Wednesday July 05 2017 05:06:43
4,2,0,1,4,0,1,0,1,1,5,0,426,180,0,52,1735,0,160,0,52,139,757,0,3,2,0,1,4,0,1,0,1,1,5,0,Wednesday July 05 2017 05:09:43
0,1,0,16,0,0,2,0,0,6,1,1,0,52,0,16179,0,0,284,0,0,439,40,52,0,1,0,9,0,0,2,0,0,4,1,1,Wednesday July 05 2017 05:12:43
2,1,1,0,0,0,1,1,0,1,0,0,321,92,120,0,0,0,126,120,0,52,0,0,1,1,1,0,0,0,1,1,0,1,0,0,Wednesday July 05 2017 05:15:43
1,0,0,0,3,0,1,1,0,0,1,0,70,0,0,0,7420,0,80,52,0,0,70,0,1,0,0,0,2,0,1,1,0,0,1,0,Wednesday July 05 2017 05:18:43
1,0,0,0,5,0,0,0,3,0,4,0,64,0,0,0,7484,0,0,0,835,0,196,0,1,0,0,0,1,0,0,0,3,0,2,0,Wednesday July 05 2017 05:21:43
1,1,1,0,0,0,1,0,1,0,1,0,173,152,52,0,0,0,80,0,52,0,40,0,1,1,1,0,0,0,1,0,1,0,1,0,Wednesday July 05 2017 05:24:43
3,1,0,0,1,0,1,1,0,0,2,0,362,92,0,0,1500,0,122,40,0,0,352,0,3,0,0,0,1,0,1,1,0,0,2,0,Wednesday July 05 2017 05:27:43
1,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Wednesday July 05 2017 05:30:43
2,1,3,0,0,1,1,0,6,1,0,0,124,332,4390,0,0,76,77,0,1454,332,0,0,1,1,2,0,0,1,1,0,4,1,0,0,Wednesday July 05 2017 05:33:43
0,0,2,0,2,0,2,0,0,0,1,0,0,0,173,0,1272,0,326,0,0,0,86,0,0,0,2,0,1,0,2,0,0,0,1,0,Wednesday July 05 2017 05:36:43
1,2,8,0,1,0,1,2,3,0,0,0,72,232,9635,0,40,0,266,112,176,0,0,0,1,2,5,0,1,0,1,1,3,0,0,0,Wednesday July 05 2017 05:39:43
2,0,5,0,0,0,0,0,3,0,0,0,216,0,7454,0,0,0,0,0,243,0,0,0,2,0,4,0,0,0,0,0,3,0,0,0,Wednesday July 05 2017 05:42:43
1,0,1,0,2,0,0,0,3,0,3,0,58,0,52,0,3272,0,0,0,156,0,138,0,1,0,1,0,2,0,0,0,3,0,3,0,Wednesday July 05 2017 05:45:43
1,2,3,0,1,0,2,3,1,0,0,0,1389,420,4440,0,52,0,446,1519,52,0,0,0,1,2,3,0,1,0,2,3,1,0,0,0,Wednesday July 05 2017 05:48:43
0,2,0,0,0,0,0,0,0,1,0,1,0,384,0,0,0,0,0,0,0,332,0,52,0,2,0,0,0,0,0,0,0,0,0,1,Wednesday July 05 2017 05:51:43
2,0,1,0,0,0,1,1,0,0,0,0,131,0,52,0,0,0,229,51,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,Wednesday July 05 2017 05:54:43
1,0,3,0,0,0,2,0,2,0,0,0,60,0,700,0,0,0,336,0,112,0,0,0,1,0,3,0,0,0,2,0,2,0,0,0,Wednesday July 05 2017 05:57:43
1,1,0,0,0,0,2,0,0,0,0,0,58,51,0,0,0,0,129,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,Wednesday July 05 2017 06:00:43
0,0,1,0,13,0,1,0,1,0,10,0,0,0,143,0,12509,0,110,0,52,0,414,0,0,0,1,0,8,0,1,0,1,0,7,0,Wednesday July 05 2017 06:03:43
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,71,52,0,52,40,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,Wednesday July 05 2017 06:06:43
1,0,0,0,1,0,3,1,3,0,0,0,60,0,0,0,40,0,285,40,387,0,0,0,1,0,0,0,1,0,3,1,3,0,0,0,Wednesday July 05 2017 06:09:43
3,1,0,2,3,0,3,0,0,0,1,0,203,718,0,3000,307,0,916,0,0,0,40,0,3,0,0,2,2,0,2,0,0,0,1,0,Wednesday July 05 2017 06:12:43
2,0,3,0,0,3,1,1,1,0,0,3,115,0,1592,0,0,1592,119,51,487,0,0,276,2,0,3,0,0,3,1,1,1,0,0,2,Wednesday July 05 2017 06:15:43
2,1,0,2,0,0,2,0,0,0,0,0,129,104,0,3000,0,0,255,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,Wednesday July 05 2017 06:18:43
2,1,0,10,3,0,3,1,0,4,2,2,227,238,0,8045,2228,0,470,131,0,208,1541,278,2,1,0,8,3,0,2,1,0,4,2,2,Wednesday July 05 2017 06:21:43
2,2,5,1,1,0,1,2,6,3,0,1,131,746,4963,1470,91,0,101,194,1069,173,0,238,2,2,4,1,1,0,1,2,4,3,0,1,Wednesday July 05 2017 06:24:43
1,1,3,1,0,2,1,0,0,0,1,1,141,40,3118,52,0,3000,118,0,0,0,40,244,1,1,2,1,0,2,1,0,0,0,1,1,Wednesday July 05 2017 06:27:43
1,1,4,8,3,0,2,2,5,5,2,1,70,52,208,16344,171,0,160,141,2718,967,510,52,1,1,4,2,3,0,2,2,3,5,2,1,Wednesday July 05 2017 06:30:43
0,0,6,0,1,0,1,0,3,0,0,0,0,0,5785,0,2002,0,68,0,532,0,0,0,0,0,4,0,1,0,1,0,3,0,0,0,Wednesday July 05 2017 06:33:43
3,0,5,1,0,0,1,1,0,0,0,0,396,0,260,215,0,0,215,40,0,0,0,0,2,0,5,1,0,0,1,1,0,0,0,0,Wednesday July 05 2017 06:36:43
1,1,0,1,3,3,1,1,0,5,1,3,177,2117,0,52,4610,2593,150,60,0,2313,40,168,1,1,0,1,2,1,1,1,0,5,1,3,Wednesday July 05 2017 06:39:43
2,1,1,1,2,0,5,0,1,0,3,1,128,58,580,52,3000,0,841,0,52,0,166,58,2,1,1,1,1,0,3,0,1,0,3,1,Wednesday July 05 2017 06:42:43
0,0,1,0,2,2,2,1,1,0,0,0,0,0,52,0,92,1560,266,40,52,0,0,0,0,0,1,0,2,2,1,1,1,0,0,0,Wednesday July 05 2017 06:45:43
1,0,1,5,1,0,1,0,0,1,2,0,61,0,52,4684,1500,0,80,0,0,52,80,0,1,0,1,4,1,0,1,0,0,1,1,0,Wednesday July 05 2017 06:48:43
1,0,1,0,2,1,2,2,0,0,0,3,294,0,510,0,2620,196,201,120,0,0,0,1025,1,0,1,0,2,1,2,2,0,0,0,2,Wednesday July 05 2017 06:51:43
7,0,0,0,0,0,1,0,1,0,1,0,481,0,0,0,0,0,75,0,1136,0,40,0,1,0,0,0,0,0,1,0,1,0,1,0,Wednesday July 05 2017 06:54:43
3,1,0,1,2,0,0,2,1,1,4,0,222,40,0,1500,1510,0,0,940,52,76,249,0,3,1,0,1,2,0,0,2,1,0,4,0,Wednesday July 05 2017 06:57:43
3,0,0,0,2,0,1,1,0,0,4,0,270,0,0,0,1552,0,91,92,0,0,192,0,3,0,0,0,2,0,1,1,0,0,4,0,Wednesday July 05 2017 07:00:43
2,0,0,0,0,0,2,1,0,0,0,0,133,0,0,0,0,0,316,92,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,Wednesday July 05 2017 07:03:43
3,0,0,0,1,0,3,0,0,1,1,0,203,0,0,0,155,0,451,0,0,80,52,0,2,0,0,0,1,0,3,0,0,1,1,0,Wednesday July 05 2017 07:06:43
5,0,0,0,3,0,2,1,0,0,1,0,388,0,0,0,4295,0,503,76,0,0,52,0,3,0,0,0,1,0,2,0,0,0,1,0,Wednesday July 05 2017 07:09:43
2,0,0,0,0,0,4,0,3,0,0,0,144,0,0,0,0,0,431,0,2255,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,Wednesday July 05 2017 07:12:43
2,0,0,8,1,4,1,1,0,8,1,4,403,0,0,7120,1500,7448,143,60,0,2299,40,552,2,0,0,8,1,1,1,1,0,8,1,4,Wednesday July 05 2017 07:15:43
3,0,2,1,0,0,3,0,0,1,3,0,221,0,92,52,0,0,383,0,0,52,199,0,3,0,1,1,0,0,3,0,0,1,3,0,Wednesday July 05 2017 07:18:43
3,2,0,0,4,1,2,0,2,0,6,3,197,392,0,0,6098,163,301,0,392,0,1078,156,2,2,0,0,1,1,2,0,2,0,5,3,Wednesday July 05 2017 07:21:43
2,0,3,0,7,0,5,0,0,1,3,0,135,0,2153,0,6593,0,531,0,0,52,122,0,1,0,1,0,5,0,3,0,0,1,3,0,Wednesday July 05 2017 07:24:43
5,0,0,0,4,2,6,0,0,0,0,2,416,0,0,0,336,119,1184,0,0,0,0,104,4,0,0,0,3,2,4,0,0,0,0,1,Wednesday July 05 2017 07:27:43
8,0,0,1,0,1,10,0,0,0,1,0,637,0,0,52,0,76,1545,0,0,0,52,0,2,0,0,1,0,1,2,0,0,0,1,0,Wednesday July 05 2017 07:30:43
4,0,3,2,0,0,2,1,1,2,0,0,241,0,144,92,0,0,187,52,52,92,0,0,1,0,2,2,0,0,2,1,1,2,0,0,Wednesday July 05 2017 07:33:43
0,0,1,0,4,0,3,1,0,1,1,0,0,0,189,0,7369,0,308,92,0,52,52,0,0,0,1,0,3,0,3,1,0,1,1,0,Wednesday July 05 2017 07:36:43
2,0,2,5,0,0,1,1,0,7,0,0,149,0,1045,8693,0,0,109,52,0,316,0,0,2,0,1,4,0,0,1,1,0,5,0,0,Wednesday July 05 2017 07:39:43
3,1,0,4,1,0,4,2,1,5,0,0,251,368,0,5710,180,0,750,220,52,5876,0,0,3,1,0,2,1,0,2,1,1,2,0,0,Wednesday July 05 2017 07:42:43
1,0,1,6,1,0,2,1,0,2,1,0,227,0,2005,6181,40,0,267,60,0,112,52,0,1,0,1,6,1,0,2,1,0,2,1,0,Wednesday July 05 2017 07:45:43
2,0,0,1,0,0,2,0,0,2,1,0,125,0,0,40,0,0,414,0,0,92,41,0,2,0,0,1,0,0,2,0,0,2,1,0,Wednesday July 05 2017 07:48:43
5,1,0,4,8,0,0,2,5,2,6,0,384,448,0,4478,10516,0,0,103,1462,125,648,0,5,1,0,2,3,0,0,2,3,1,5,0,Wednesday July 05 2017 07:51:43
3,1,0,0,0,0,2,0,0,0,3,0,218,124,0,0,0,0,208,0,0,0,916,0,3,1,0,0,0,0,2,0,0,0,3,0,Wednesday July 05 2017 07:54:43
2,1,3,1,2,1,2,1,2,0,1,1,132,52,3052,60,92,127,267,60,92,0,40,52,1,1,2,1,2,1,2,1,2,0,1,1,Wednesday July 05 2017 07:57:43
1,2,1,0,1,2,3,1,0,1,1,1,79,1540,105,0,160,202,368,91,0,40,40,505,1,2,1,0,1,2,3,1,0,1,1,1,Wednesday July 05 2017 08:00:43
1,3,0,0,1,0,0,0,0,0,2,2,66,164,0,0,1500,0,0,0,0,0,707,104,1,2,0,0,1,0,0,0,0,0,2,1,Wednesday July 05 2017 08:03:43
6,0,3,1,11,3,3,0,1,0,12,2,637,0,3397,1205,15477,1750,377,0,52,0,785,104,3,0,3,1,9,3,3,0,1,0,8,2,Wednesday July 05 2017 08:06:43
3,0,7,1,1,0,4,2,11,0,7,1,195,0,3377,40,1460,0,487,208,1996,0,314,319,2,0,6,1,1,0,3,2,9,0,7,1,Wednesday July 05 2017 08:09:43
6,2,4,1,1,0,7,0,4,4,2,0,388,148,1717,40,88,0,928,0,7436,1170,148,0,2,2,3,1,1,0,3,0,3,3,2,0,Wednesday July 05 2017 08:12:43
7,0,6,1,0,0,4,1,3,0,1,0,438,0,312,52,0,0,470,52,8844,0,40,0,1,0,1,1,0,0,1,1,1,0,1,0,Wednesday July 05 2017 08:15:43
8,0,2,2,4,1,3,4,3,2,8,4,544,0,104,1624,6012,1500,534,626,18980,136,748,208,3,0,1,2,3,1,3,2,1,2,6,4,Wednesday July 05 2017 08:18:43
2,0,2,2,2,0,0,0,3,2,2,0,155,0,104,5896,390,0,0,0,17532,218,81,0,2,0,1,1,2,0,0,0,1,2,2,0,Wednesday July 05 2017 08:21:43
1,0,8,0,1,2,5,0,2,3,1,2,65,0,482,0,75,4448,574,0,5896,195,52,104,1,0,1,0,1,1,4,0,1,3,1,1,Wednesday July 05 2017 08:24:43
3,0,5,4,0,0,5,2,3,2,0,0,673,0,260,324,0,0,719,495,17532,92,0,0,3,0,1,3,0,0,3,2,1,2,0,0,Wednesday July 05 2017 08:27:43
4,0,2,0,0,0,1,1,1,0,1,0,455,0,104,0,0,0,129,40,4396,0,41,0,3,0,1,0,0,0,1,1,1,0,1,0,Wednesday July 05 2017 08:30:43
2,0,1,0,2,4,1,1,0,0,1,2,128,0,52,0,1540,6493,129,76,0,0,40,116,1,0,1,0,1,1,1,1,0,0,1,1,Wednesday July 05 2017 08:33:43
3,0,0,7,2,1,1,0,0,1,5,2,183,0,0,12572,112,52,72,0,0,40,251,104,2,0,0,5,2,1,1,0,0,1,3,2,Wednesday July 05 2017 08:36:43
0,1,0,2,1,0,2,1,3,1,0,2,0,246,0,5896,40,0,342,52,1074,52,0,442,0,1,0,1,1,0,0,1,1,1,0,2,Wednesday July 05 2017 08:39:43
