Ninputpackets_192.168.10.3,Ninputpackets_192.168.10.50,Ninputpackets_192.168.10.51,Ninputpackets_192.168.10.19,Ninputpackets_192.168.10.9,Ninputpackets_192.168.10.25,Noutputpackets_192.168.10.3,Noutputpackets_192.168.10.50,Noutputpackets_192.168.10.51,Noutputpackets_192.168.10.19,Noutputpackets_192.168.10.9,Noutputpackets_192.168.10.25,inputbytes_192.168.10.3,inputbytes_192.168.10.50,inputbytes_192.168.10.51,inputbytes_192.168.10.19,inputbytes_192.168.10.9,inputbytes_192.168.10.25,outputbytes_192.168.10.3,outputbytes_192.168.10.50,outputbytes_192.168.10.51,outputbytes_192.168.10.19,outputbytes_192.168.10.9,outputbytes_192.168.10.25,inputuniqueIPs_192.168.10.3,inputuniqueIPs_192.168.10.50,inputuniqueIPs_192.168.10.51,inputuniqueIPs_192.168.10.19,inputuniqueIPs_192.168.10.9,inputuniqueIPs_192.168.10.25,outputuniqueIPs_192.168.10.3,outputuniqueIPs_192.168.10.50,outputuniqueIPs_192.168.10.51,outputuniqueIPs_192.168.10.19,outputuniqueIPs_192.168.10.9,outputuniqueIPs_192.168.10.25,Time
3935,293,50,305,5321,2178,3754,311,45,347,4987,2288,419669,108224,15415,93566,3012125,2139640,563214,38330,5045,88184,662899,252287,12,2,1,20,97,59,13,2,1,20,97,60,Friday July 07 2017 04:05:50
1815,479,82,91,448,130,1752,524,87,100,554,198,211669,151480,28516,10454,28848,24572,266536,73173,9121,28055,31538,42255,13,2,1,14,53,5,13,4,1,15,53,7,Friday July 07 2017 04:08:50
2434,384,79,107,2241,1536,2364,469,70,124,2086,1483,239426,83312,28238,26064,1245109,1297159,299282,82051,8170,23806,192235,137302,14,2,1,21,55,20,15,4,1,21,55,19,Friday July 07 2017 04:11:50
3572,539,77,79,306,2766,3258,572,69,76,353,2912,356571,154186,25097,9686,22257,2640558,426332,83870,7853,26401,26885,371577,11,3,1,13,35,53,9,5,1,13,34,57,Friday July 07 2017 04:14:50
2917,411,72,112,56,82,2718,455,63,138,57,163,277755,92970,27492,26982,9005,25268,376855,78478,7558,16199,5996,22170,10,3,1,10,3,3,10,3,1,11,4,6,Friday July 07 2017 04:17:50
2957,398,79,93,161,147,2852,419,72,105,181,228,273832,119276,28238,10536,27247,25812,396064,58652,8298,28618,16844,44675,13,1,2,18,3,3,14,1,2,19,11,6,Friday July 07 2017 04:20:50
4913,552,72,13,3,378,4802,622,70,26,4,447,439832,161032,27492,1016,120,356836,666343,98003,8530,2002,192,54717,9,3,1,11,1,5,9,4,1,14,2,6,Friday July 07 2017 04:23:50
3718,447,74,588,1757,3726,3343,474,62,553,1280,3491,326924,142738,27726,622319,3024290,4383878,450843,63108,7546,74003,104002,446896,12,2,1,16,8,53,13,2,1,16,8,54,Friday July 07 2017 04:26:50
3346,795,52,179,262,2071,3142,866,44,210,275,1928,330399,147186,18796,23384,73144,2464852,443775,153944,5244,19846,31083,308015,9,5,1,23,9,46,9,5,1,24,9,48,Friday July 07 2017 04:29:50
1492,295,71,151,108,1270,1375,320,64,172,130,1085,163089,109578,27440,44842,31671,2004473,223662,39508,8038,26300,8941,97206,11,1,1,14,6,33,12,2,1,15,6,33,Friday July 07 2017 04:32:50
1763,658,74,3610,2248,421,1722,721,72,3537,1786,583,183450,148660,28004,3741274,2945024,398997,230915,121075,8512,472144,137050,74025,10,6,1,57,25,30,11,6,1,57,25,38,Friday July 07 2017 04:35:50
1105,817,70,5437,651,135,1074,897,66,2864,557,239,143048,191380,27388,7673502,642054,56459,179765,151760,8586,212239,60109,29251,12,3,1,77,14,4,13,3,1,78,14,13,Friday July 07 2017 04:38:50
2601,487,68,1685,4874,3243,2476,524,63,1491,4481,2340,239910,128468,24099,1951737,3612488,5337511,313892,77890,7371,211317,430334,288697,10,4,1,52,92,24,12,4,1,52,92,32,Friday July 07 2017 04:41:50
3627,742,74,476,1399,220,3441,799,63,518,1213,372,346262,160199,27726,40769,1355872,40384,456211,137910,7598,33641,90515,34235,14,4,1,25,33,25,15,4,1,25,33,25,Friday July 07 2017 04:44:50
1800,720,69,4149,1301,2628,1659,788,60,3604,1242,2526,192477,173714,26878,4056663,519217,2917413,253153,127803,7386,450155,232064,388428,11,3,1,54,30,31,11,3,1,56,31,31,Friday July 07 2017 04:47:50
1676,539,54,2583,2079,1175,1506,578,46,1937,2023,1329,172989,119086,19236,3291312,1118773,1075726,206886,108090,5447,365115,327851,183368,14,1,1,37,53,41,15,1,1,37,54,40,Friday July 07 2017 04:50:50
2483,811,71,741,1364,1651,2401,878,61,600,1096,1660,264724,198533,27516,752861,1688037,1864658,360936,150233,7598,67370,80281,213879,12,5,1,17,31,40,12,5,1,18,31,41,Friday July 07 2017 04:53:50
3308,843,89,11316,5223,511,3261,903,79,9282,3983,669,307251,169880,29372,12540388,5997385,402277,441756,155848,8828,1396557,444169,91044,11,4,1,128,30,38,11,4,1,129,30,36,Friday July 07 2017 04:56:50
2649,541,87,2736,7637,535,2344,622,79,3006,5171,757,320126,145212,29036,984797,9210664,287950,388500,97511,8910,482922,374732,93942,10,3,1,114,50,17,9,5,1,113,50,19,Friday July 07 2017 04:59:50
486,633,81,483,286,1446,391,910,70,566,363,1098,81291,99368,28380,83047,31543,2377351,94178,143730,8006,80510,26047,103980,10,4,1,32,29,7,9,7,1,33,29,7,Friday July 07 2017 05:02:50
257,251,74,13,128,294,242,294,65,26,121,305,47413,49426,27726,988,25194,427803,32777,50748,7858,4407,12958,27030,12,1,1,11,3,3,13,1,1,11,3,3,Friday July 07 2017 05:05:50
876,731,74,2029,40,156,803,851,84,1858,43,231,136383,109784,27848,2006590,6678,52526,144459,161625,9193,226616,4491,25743,10,3,1,59,2,4,10,4,1,60,2,4,Friday July 07 2017 05:08:50
2405,563,73,329,416,113,2361,652,66,384,355,176,230082,103696,24220,45542,383480,36403,303543,119931,7311,42190,37147,16782,11,3,1,25,6,2,11,6,1,25,6,2,Friday July 07 2017 05:11:50
1399,552,81,38,235,109,1345,620,77,41,235,172,161967,101876,28704,2446,33781,36243,182482,110626,8672,22854,26003,16306,10,6,1,0,5,2,10,6,1,0,5,3,Friday July 07 2017 05:14:50
844,266,64,201,61,159,726,303,57,224,57,250,90935,53068,23286,72046,14280,52658,107157,53356,7002,21110,6421,29601,10,3,1,24,3,3,10,4,1,24,3,4,Friday July 07 2017 05:17:50
609,568,79,90,92,48,567,634,70,103,82,90,85359,68576,28238,18396,17316,6280,81116,126648,8022,11149,8592,8356,11,5,1,4,1,1,13,5,1,5,1,1,Friday July 07 2017 05:20:50
603,712,70,2,194,37,533,850,60,13,191,68,132618,106956,27388,180,42810,5276,112139,164059,7386,1014,33765,6458,8,5,1,0,2,1,7,7,1,1,2,1,Friday July 07 2017 05:23:50
938,442,71,95,892,61,776,478,62,104,525,109,91984,108378,27570,53379,1311252,7623,91071,78646,7694,9932,44192,9935,11,4,1,17,5,2,11,5,1,17,6,2,Friday July 07 2017 05:26:50
619,800,79,264,153,39,535,899,71,297,154,94,107102,130324,28368,63658,27280,5456,100922,167134,8138,63061,20809,10644,6,8,1,5,6,1,6,8,1,5,6,2,Friday July 07 2017 05:29:50
646,356,76,2,264,591,559,390,69,13,292,416,132589,61458,27952,180,68742,894347,137084,70428,8062,1014,62209,44312,7,7,1,0,4,3,8,7,1,0,5,3,Friday July 07 2017 05:32:50
533,478,73,2145,14,937,479,581,70,1768,14,661,94281,58047,27952,3115693,932,1809526,65750,115819,8680,169458,1032,47027,10,6,1,37,1,3,11,6,1,37,1,3,Friday July 07 2017 05:35:50
661,940,64,230,157,38,581,1036,58,257,143,70,93830,186874,26527,42225,25116,5328,94950,185088,7233,35501,33237,6562,9,6,1,17,2,2,8,7,1,18,2,2,Friday July 07 2017 05:38:50
235,583,64,73,6,49,200,640,58,105,6,104,37811,125346,23797,4344,240,6356,27322,113188,6824,29325,304,11604,9,4,1,3,1,1,10,4,1,3,1,1,Friday July 07 2017 05:41:50
299,352,72,22,88,39,270,400,62,22,90,81,63470,60794,27622,1528,7653,5456,41253,71432,7546,1804,33260,7472,9,4,1,16,2,1,10,4,1,16,2,1,Friday July 07 2017 05:44:50
224,703,60,122,89,36,146,815,52,125,79,67,40523,107632,22910,24932,17196,5200,28313,157859,6267,13789,8440,6382,6,8,1,4,1,1,6,8,1,4,1,2,Friday July 07 2017 05:47:50
990,474,72,13,35,39,787,552,62,41,29,81,143285,57928,27622,1116,6184,5456,139536,109360,7546,2488,2763,7472,11,5,1,1,2,1,12,5,1,2,2,1,Friday July 07 2017 05:50:50
935,601,70,18,44,37,787,661,63,43,46,94,139642,149034,27388,1396,2248,5276,151945,109624,7550,5725,22642,11047,11,7,1,14,1,1,10,8,1,15,1,2,Friday July 07 2017 05:53:50
470,734,71,113,124,39,408,824,65,124,109,81,82619,141194,27848,19416,23608,5456,85844,148982,7812,32460,11475,7472,7,6,1,4,2,1,8,7,1,4,2,1,Friday July 07 2017 05:56:50
677,407,73,157,63,101,585,434,65,169,70,191,126924,84076,27804,45770,5498,25976,126448,71788,7766,28898,31092,21784,8,5,1,2,1,1,9,5,1,2,1,3,Friday July 07 2017 05:59:50
1995,152,78,1564,6,62,1697,214,67,1303,6,99,217976,22868,28056,1931912,240,7527,252092,43061,7810,175219,304,9337,10,3,1,36,1,2,10,5,1,36,1,2,Friday July 07 2017 06:02:50
1574,311,70,217,4104,1008,1433,349,62,269,3138,801,163547,73451,24287,27422,4704518,1776893,189221,55001,7331,33470,316755,81774,11,6,1,20,33,2,11,7,1,20,33,2,Friday July 07 2017 06:05:50
1475,651,75,803,677,441,1267,707,82,718,651,327,157692,172068,24669,844047,261331,834779,186657,111591,9013,97781,47439,23497,10,7,1,18,32,2,10,9,1,18,32,2,Friday July 07 2017 06:08:50
1063,306,74,266,2843,62,864,346,68,277,2193,109,104854,74256,24663,30010,4477250,7675,109951,56124,8051,17946,184868,9935,10,2,1,29,13,2,11,4,1,29,13,2,Friday July 07 2017 06:11:50
1685,256,81,58,3212,98,1596,308,72,60,2916,181,192823,85602,28620,7995,3829673,31704,220383,43133,8236,5436,231689,24946,11,2,1,7,45,1,11,3,1,7,45,1,Friday July 07 2017 06:14:50
959,394,47,34,4588,41,841,440,42,54,4147,85,101069,84464,18276,6745,4079513,5436,110554,75488,5036,6637,442841,10122,9,3,1,8,72,1,9,4,1,8,72,2,Friday July 07 2017 06:17:50
1381,303,79,114,1017,351,1268,332,68,121,959,430,152293,74416,28238,19892,528002,298555,181046,54654,7918,12461,89107,51088,11,2,2,11,30,9,11,3,2,12,30,9,Friday July 07 2017 06:20:50
1296,653,70,5233,1267,108,1263,668,61,4154,1050,170,147302,242512,27388,8263937,1459264,9477,184883,81428,7586,405848,91158,33093,7,8,1,23,18,7,6,9,1,25,18,7,Friday July 07 2017 06:23:50
1475,435,71,229,1665,2949,1399,492,62,249,1428,2669,169374,106510,27570,49728,1145404,5304692,214109,81441,7546,32717,160495,305752,15,4,1,13,39,33,14,7,1,14,39,33,Friday July 07 2017 06:26:50
1669,531,73,1259,339,253,1469,594,68,1334,395,420,216169,116398,27804,795885,30223,37629,237963,97414,8218,146688,33997,57431,8,6,1,29,22,32,7,7,1,32,22,32,Friday July 07 2017 06:29:50
6319,607,72,338,265,4754,5381,668,61,423,233,4208,554600,168444,27492,39435,43343,5026914,746269,104102,7437,41111,24730,474857,10,3,1,29,6,64,11,3,1,29,6,64,Friday July 07 2017 06:32:50
4490,474,73,22319,1240,1640,4127,526,65,16811,1046,1295,416209,94144,27952,26197303,1621363,2836682,568671,93750,7812,3915057,94311,119499,11,3,1,182,12,35,10,4,1,182,12,36,Friday July 07 2017 06:35:50
2625,833,69,105,1273,845,2330,936,61,135,917,878,269273,190258,27336,9607,1619552,842162,360994,156365,7446,24191,94560,110946,11,3,1,7,13,25,12,4,1,9,13,25,Friday July 07 2017 06:38:50
1722,304,76,66,700,151,1545,348,68,85,667,244,171701,73632,28082,9435,260877,43124,215080,55584,7918,9746,63703,31256,13,3,1,4,23,4,14,3,1,5,23,4,Friday July 07 2017 06:41:50
4949,883,71,2837,140,81,4306,960,62,2376,155,143,450788,211920,27570,3358223,23263,23734,646027,158438,7546,235415,20093,16795,9,6,1,38,16,3,9,6,1,39,16,3,Friday July 07 2017 06:44:50
1869,502,71,226,6598,532,1679,532,62,241,5536,484,191471,131598,27440,49237,6885022,666100,254792,79912,7646,29805,511574,66846,9,4,1,10,66,5,9,4,1,11,66,6,Friday July 07 2017 06:47:50
1854,473,61,132,323,62,1828,568,53,129,412,110,204462,91872,23092,24793,85818,6641,254152,99777,6375,19696,31098,9413,12,4,1,6,33,3,13,5,1,6,33,3,Friday July 07 2017 06:50:50
2405,925,59,117,172,189,2270,956,53,142,176,287,260621,196388,22858,21681,25599,129800,332204,153636,6607,20609,19150,38663,10,5,1,6,7,11,11,5,1,6,7,13,Friday July 07 2017 06:53:50
2941,699,78,898,1720,117,2768,666,72,878,1444,177,282823,123822,28368,623812,2170954,11005,372965,98570,8508,116774,143360,34493,12,4,1,22,21,2,14,4,1,22,21,2,Friday July 07 2017 06:56:50
1480,871,72,160,427,1432,1374,869,65,201,460,1321,183819,202524,27752,13138,37476,2147993,199298,126782,7758,12244,36001,155474,16,6,1,12,21,20,14,8,1,13,21,22,Friday July 07 2017 06:59:50
1963,567,74,1703,1482,333,1816,645,68,1324,1435,326,181093,105204,27848,1691895,773485,386277,230578,120359,7878,269217,149297,41477,12,4,1,22,27,4,13,5,1,22,27,4,Friday July 07 2017 07:02:50
3485,753,75,1116,5239,773,3194,810,65,844,4560,645,319972,195260,27862,1315475,4662915,1057494,404618,124232,7730,94126,619515,81932,10,5,1,13,105,7,10,5,1,13,105,8,Friday July 07 2017 07:05:50
3184,616,76,4310,2096,1158,3015,659,83,4173,2003,1026,301444,185538,28036,3684559,413341,1865331,393532,95815,8865,726189,336064,115351,12,2,1,76,81,10,13,4,1,77,81,10,Friday July 07 2017 07:08:50
3497,1027,79,4572,503,2664,3388,1077,73,4281,465,2615,347291,163082,28406,4035228,119544,3297716,462119,317300,8218,745471,118348,328672,10,4,1,136,14,23,10,6,1,137,15,23,Friday July 07 2017 07:11:50
2313,979,82,2142,1350,132,2076,960,70,2251,982,203,243252,222658,28672,580537,1824802,28389,290656,331864,8132,342104,134517,40809,11,4,1,89,5,2,10,6,1,89,6,2,Friday July 07 2017 07:14:50
2750,785,67,6290,3749,153,2610,861,62,5459,3369,234,303015,204214,27232,6321455,3162096,31962,393679,130936,7490,685896,396261,45441,9,7,1,96,54,3,9,7,1,96,54,4,Friday July 07 2017 07:17:50
1826,817,79,296,733,53,1755,887,68,334,776,95,191273,170020,28238,91944,99880,6516,218657,157308,7918,28389,88669,8924,9,4,2,21,37,1,12,5,2,22,38,1,Friday July 07 2017 07:20:50
4169,533,59,753,161,221,3970,578,51,691,175,290,411915,138630,22858,655504,19028,124082,565451,89328,6355,97506,51747,50013,10,1,1,15,7,8,10,1,1,15,7,9,Friday July 07 2017 07:23:50
3896,900,62,186,715,124,3250,988,52,216,706,196,368083,248140,23143,31804,344780,28770,425491,151843,6315,29447,91501,40102,10,4,1,14,17,2,10,5,1,14,17,2,Friday July 07 2017 07:26:50
1688,611,80,202,92,79,1606,674,72,240,122,154,179427,128490,31380,27196,7652,25793,218452,118452,8828,42329,34299,20003,11,3,1,8,8,2,11,3,1,9,8,2,Friday July 07 2017 07:29:50
1972,826,68,2369,92,117,1908,885,61,2397,82,166,190551,204330,27284,1217758,17316,11031,245899,140224,7438,353527,8592,33623,11,6,1,70,1,2,12,7,1,70,1,2,Friday July 07 2017 07:32:50
2094,657,76,2811,11,39,2017,710,69,2750,11,81,208172,151220,28108,2436665,812,5456,262387,119458,8324,326597,880,7472,9,6,1,79,1,1,9,8,1,79,1,2,Friday July 07 2017 07:35:50
3678,910,74,4754,128,1437,3525,1022,65,3922,123,1257,354653,202072,27836,5818540,19244,1950391,480491,189891,7886,512371,30970,127880,10,3,1,114,2,23,10,5,1,114,2,23,Friday July 07 2017 07:38:50
572,717,75,1145,6,126,553,743,66,1228,6,207,66230,193440,27842,74582,240,35886,66081,131702,7826,73504,304,22700,8,4,2,69,1,5,9,4,2,69,1,5,Friday July 07 2017 07:41:50
3311,958,71,756,4443,119,2994,1044,64,747,3632,202,330969,201786,27570,484341,4627288,22856,420560,179048,7806,85348,363172,40544,11,3,1,16,20,1,12,3,1,16,20,2,Friday July 07 2017 07:44:50
3719,518,75,516,489,37,3354,551,66,479,455,68,371997,151614,27888,372088,104347,5276,550104,80342,7937,53865,105381,6458,9,4,2,13,10,1,9,4,2,13,10,2,Friday July 07 2017 07:47:50
1003,59831,73,1514,364,98,914,59610,64,1239,298,167,119518,2774037,27738,2086996,43899,27026,134370,2493772,7714,161156,98284,19001,8,8,1,21,4,3,8,9,1,22,4,3,Friday July 07 2017 07:50:50
3442,82496,71,267,424,131,3003,81776,61,326,339,191,345511,5108386,27440,52912,63909,101358,434122,3410894,7446,40427,85924,21595,11,7,1,18,3,5,11,7,1,18,3,7,Friday July 07 2017 07:53:50
2704,692,72,4132,414,72,2606,759,64,3761,361,134,274752,136966,27900,3845459,66593,19864,344706,135266,7760,466536,101999,16054,13,3,1,75,5,2,13,4,1,75,4,2,Friday July 07 2017 07:56:50
2453,861,61,3248,414,165,2245,926,54,3211,339,262,325061,224662,23222,2290938,60726,30251,389293,141322,6475,420854,91937,46691,12,3,1,73,2,2,13,3,1,74,2,3,Friday July 07 2017 07:59:50
1661,589,66,253,337,73,1537,646,59,334,260,123,163958,132532,23482,27758,47042,11840,191969,115587,6839,44846,77526,12520,9,4,1,38,3,3,10,4,1,37,3,3,Friday July 07 2017 08:02:50
